,XGB,LGB
f5,0.0612792430053,0.0522605784851
f9,0.0525028641986,0.0586143312122
f11,0.0509361916371,0.0586560398828
f19,0.05034271285,0.0741036462441
f26,0.0498287020887,0.0670101788308
f12,0.0462020020588,0.0537369837522
f8,0.045976581698,0.0626484654086
f22,0.0458117617697,0.0582305418339
f13,0.0456352105685,0.0601129709636
f17,0.0448216336331,0.0449813418626
f7,0.0440340877928,0.0404218314452
f14,0.0433929309623,0.0415444417941
f21,0.043177914182,0.0394734257011
f2,0.0430162388187,0.0448631419604
f1,0.041743605858,0.0364836671753
f0,0.0412096355153,0.0343208644505
f20,0.0410459131167,0.0349908598681
f23,0.0386184079162,0.0360427948909
f25,0.0382278445655,0.0292291346708
f4,0.0352996573576,0.0278210444422
f24,0.0123653850218,0.00571374336806
f27,0.0121498166908,0.00568108345262
f6,0.0121151130503,0.0055735291885
f3,0.0121071203997,0.0055873784189
f18,0.0121029765543,0.00551757930634
f10,0.0120423876581,0.00540780774659
f15,0.0120243401785,0.00532525548738
f16,0.0119897208536,0.00564733815737
