,EQBIN_dw,EQBIN_lg,LGB
f67,0.056521506864665436,0.054845115385872424,0.052244525456898436
f211,0.01843555599505575,0.01692245337993034,0.015383673885110147
f237,0.016057202102957125,0.015232950144057485,0.017612110333450656
f117,0.014249634790127454,0.013391056870230835,0.013410829871501273
f118,0.013231547014320685,0.012094061991650397,0.017925475942059354
f44,0.01313668862562927,0.012789846205552426,0.016076656250130217
f33,0.012638539611873676,0.01123680108186203,0.01780441296952045
f164,0.012272128653226078,0.010631327763345608,0.014314044559265882
f194,0.012031087976941012,0.011599725748922082,0.01727510867859148
f59,0.011002810607573986,0.009716508049550697,0.008337616675228077
f52,0.010285895262697548,0.009083099118847195,0.009842466788910185
f9,0.01023249859541393,0.010425683888494165,0.007407321118591677
f222,0.010149047066581091,0.010004586325825765,0.011003609761802554
f80,0.010062951462034037,0.009050727187993086,0.015503167221751218
f50,0.0098895216601705,0.00996710189039336,0.010804736240645527
f220,0.009874032636850421,0.01127592788832003,0.009951212500187465
f13,0.009776388624603744,0.008941133872306167,0.00794791100086129
f24,0.009752677191164306,0.009319842390991486,0.017181259845029526
f219,0.009375928372442686,0.008954131756098138,0.012446359393259021
f39,0.009335627090715061,0.009516480919353093,0.014225588166942471
f83,0.00925178250342243,0.008441043322973567,0.01343561397069388
f208,0.009220132460497672,0.007797785659749351,0.01269030027683913
f11,0.009156557049098731,0.0082307138750209,0.011530621311817828
f22,0.009041542077885049,0.007616476571284066,0.009790956741318954
f126,0.008829640988376943,0.007780915221549431,0.011014298579669788
f199,0.008683967253944972,0.008132382415150628,0.01738989068773733
f51,0.008507476711626097,0.00781751274555471,0.007792576521980132
f141,0.008464043478903721,0.008191689694415288,0.010072770562510082
f104,0.008457176610399549,0.0074779784522317596,0.010601030764078622
f145,0.008337133752139701,0.008353394615843224,0.013078342120613371
f202,0.008236695556568507,0.0070957132573431945,0.009311723194337793
f197,0.008176184143102618,0.006470907718408471,0.006018500913411968
f248,0.007821571316824861,0.007770495700762336,0.005421762777633336
f103,0.007814007463494225,0.007630005635348502,0.011010221622975214
f201,0.007794460006718695,0.007670085502728016,0.012159922002096247
f230,0.007476484610976583,0.006517702548542133,0.005290503845739998
f17,0.007472514225233382,0.006862475008811179,0.01117970350065991
f18,0.00747158984295584,0.007005982384673288,0.012793417659707358
f158,0.007415992109102823,0.00787408799869135,0.007731118572345289
f53,0.007389704523471154,0.0070567897732074355,0.010201546633055418
f244,0.007246807305995291,0.007037149591326989,0.007523461414238242
f192,0.0071656803537669764,0.0064505252823781065,0.009958744772094451
f37,0.007130274968994713,0.0065581904768356345,0.00618238667882841
f123,0.007014525542677897,0.006349493009911204,0.01081322594440403
f159,0.006984149870913274,0.008048984806562652,0.004317735396979358
f195,0.00694766176948014,0.0063397206638156145,0.010022826829094689
f173,0.006935007456065435,0.005710545677409256,0.00704596927293718
f109,0.006903895336173039,0.006490184460696521,0.010078817667181723
f0,0.006831837571216797,0.00666385820484319,0.008903322113002196
f15,0.006707205287590186,0.006079654656696333,0.009789218385997056
f91,0.006688512069492298,0.0063207813338694635,0.006332751924561166
f206,0.006676211436671947,0.005985538993326197,0.007856908153979334
f34,0.0066481173183023734,0.0064231130626207075,0.009068458439538022
