,XGB_CPU,XGB_GPU,LGBM
f6,0.0507671708801,0.0512313344981,0.0399973776925
f15,0.0420163860721,0.0422443280158,0.0410538751664
f3,0.0411653668407,0.0417574862039,0.0351611485915
f13,0.0399254056691,0.0398246713863,0.03710155139
f23,0.0387988617483,0.0387050892508,0.0399883596087
f2,0.0377425663875,0.0382008314258,0.0402422406169
f12,0.037500824766,0.0374435030588,0.0414553063452
f19,0.0371898807388,0.036986945297,0.031726054972
f27,0.0367020868786,0.0360045339384,0.0400769455966
f16,0.0363410821723,0.0369581521753,0.0387508874388
f14,0.0357613892684,0.0355451941803,0.0379553154341
f5,0.0356484483428,0.0357636384857,0.0349769387691
f11,0.0356463029082,0.0357742385117,0.0362058187896
f26,0.0355696429603,0.0353019664718,0.0363745707969
f4,0.0348587600613,0.0351549079131,0.0343968068479
f18,0.0348008883973,0.0343105421706,0.0355124564619
f17,0.0346242646548,0.0342581052925,0.0365020195896
f0,0.0343846291047,0.0347763046164,0.0370814888181
f1,0.0337394760892,0.033895014525,0.0357124107528
f20,0.0333617152625,0.0330566514806,0.032780415249
f7,0.0332831296247,0.0332003468629,0.0337849992198
f22,0.0332245666627,0.032955522919,0.0318866905373
f24,0.0331775268369,0.0330661684691,0.0343762715406
f8,0.0329266197447,0.0328310766831,0.0338700862787
f9,0.0324016297975,0.0325236733943,0.0335296349461
f21,0.0305023072381,0.0306114377482,0.0311312768455
f10,0.0299239725738,0.0298039600212,0.030454092794
f25,0.0280150983187,0.0278143750044,0.0279149589106
