,XGB_CPU,XGB_GPU,LGBM
0,0.845155,0.841975,0.843834400177
1,0.864571,0.860438,0.862793982029
2,0.874328,0.870245,0.87250649929
3,0.880204,0.876677,0.878134608269
4,0.885613,0.881946,0.883316099644
5,0.889803,0.886313,0.888030052185
6,0.893564,0.889919,0.891886651516
7,0.896963,0.893283,0.8952267766
8,0.900284,0.896089,0.898302614689
9,0.903053,0.898953,0.901145517826
10,0.906034,0.901583,0.904197394848
11,0.908596,0.904723,0.906623184681
12,0.911328,0.907404,0.909494578838
13,0.914288,0.909635,0.912035822868
14,0.917041,0.912241,0.91498208046
15,0.919379,0.914449,0.917502462864
16,0.921662,0.916882,0.919869303703
17,0.923946,0.918929,0.922065675259
18,0.9261,0.920997,0.924067258835
19,0.928195,0.922949,0.926319658756
20,0.929909,0.9248,0.928301870823
21,0.931954,0.926641,0.930059909821
22,0.933638,0.928673,0.932015955448
23,0.935689,0.930606,0.93397539854
24,0.937553,0.932202,0.935988545418
25,0.939424,0.934463,0.937658965588
26,0.941297,0.936122,0.939346730709
27,0.943064,0.937705,0.941174805164
28,0.944547,0.939166,0.943102896214
29,0.94653,0.940922,0.945104658604
30,0.94834,0.942348,0.946587741375
31,0.950144,0.94367,0.948460698128
32,0.95125,0.945185,0.950021922588
33,0.952946,0.94647,0.951710224152
34,0.954133,0.947693,0.953049182892
35,0.955235,0.949071,0.954841673374
36,0.956358,0.950089,0.955248773098
37,0.956999,0.951188,0.956524789333
38,0.957466,0.951839,0.957371592522
39,0.958316,0.952204,0.957834362984
40,0.958752,0.953207,0.958270967007
41,0.959253,0.953529,0.959250092506
42,0.960106,0.954138,0.960347473621
43,0.960537,0.955048,0.960935175419
44,0.961482,0.95667,0.961412489414
45,0.962003,0.956997,0.962069451809
46,0.962288,0.957732,0.963125169277
47,0.963491,0.958128,0.963608801365
48,0.963618,0.95928,0.963924229145
49,0.964403,0.959785,0.96535640955
50,0.964792,0.960576,0.966080307961
51,0.965565,0.961313,0.966600000858
52,0.966437,0.962705,0.967005133629
53,0.967032,0.963214,0.967174589634
54,0.967297,0.963676,0.967548429966
55,0.967629,0.96398,0.968060851097
56,0.967827,0.964935,0.968312501907
57,0.96816,0.965408,0.968655049801
58,0.968582,0.966507,0.969057559967
59,0.969616,0.966865,0.969206154346
60,0.969987,0.96707,0.970165371895
61,0.970784,0.967515,0.970304489136
62,0.971722,0.967889,0.97072583437
63,0.972818,0.968057,0.971020877361
64,0.9732,0.968385,0.971385717392
65,0.9739,0.969011,0.972041368484
66,0.974071,0.969268,0.972276508808
67,0.974445,0.96949,0.972549498081
68,0.974695,0.970669,0.972732245922
69,0.974799,0.971292,0.973059237003
70,0.975177,0.971859,0.973278820515
71,0.975274,0.972054,0.973978757858
72,0.975383,0.972484,0.974778831005
73,0.975488,0.972837,0.975120544434
74,0.97611,0.973125,0.975444078445
75,0.976568,0.973187,0.975957036018
76,0.977169,0.973587,0.976119160652
77,0.977512,0.973718,0.976871550083
78,0.978061,0.973834,0.977093279362
79,0.978141,0.974012,0.977357506752
80,0.978607,0.974166,0.977555274963
81,0.978881,0.974225,0.978052616119
82,0.97898,0.974311,0.978155553341
83,0.979,0.975138,0.978386938572
84,0.979258,0.975382,0.978472292423
85,0.979446,0.975625,0.9789929986
86,0.979506,0.975783,0.979385733604
87,0.97965,0.975842,0.979484081268
88,0.979888,0.976252,0.979584991932
89,0.980574,0.977118,0.979748487473
90,0.980991,0.977163,0.980022192001
91,0.981364,0.977423,0.980733215809
92,0.981471,0.977698,0.981003582478
93,0.981549,0.97792,0.981076002121
94,0.981597,0.977944,0.981500864029
95,0.981996,0.977935,0.981571137905
96,0.982106,0.978212,0.982134461403
97,0.982175,0.978291,0.982272267342
98,0.982195,0.978368,0.982579708099
99,0.982402,0.978423,0.982958078384
