,XGB_CPU,XGB_GPU,LGBM
f2,0.146783770315,0.136057250945,0.138844425196
f13,0.0695200716793,0.081303858079,0.0817955661406
f4,0.0603785973101,0.0605242133281,0.0562868215902
f7,0.0557339457177,0.0516882236046,0.0725853019396
f19,0.0553162364832,0.0532943986736,0.0780870072863
f0,0.0551514240465,0.0508739948831,0.0415040833057
f20,0.0542596343106,0.0561830368651,0.0438074692156
f24,0.0528000763487,0.0556446227214,0.0817775425725
f11,0.0525558823417,0.0500543397146,0.0963273327476
f8,0.051109062892,0.0469443136553,0.0511042877795
f26,0.0495278142223,0.0492828544557,0.0338696656962
f15,0.0478894710324,0.0468277654234,0.0338900983746
f12,0.0466664725202,0.0425021045147,0.0552190193917
f27,0.0391684169613,0.0401898366853,0.0451599567276
f17,0.0374234284454,0.0310659704524,0.0149900275469
f23,0.0343266079951,0.0386715456121,0.0253856229671
f6,0.030232668135,0.0393616000959,0.024085948717
f14,0.0241272229282,0.0211566567159,0.00521437134744
f21,0.0202788516796,0.0287706235194,0.014616921741
f22,0.0167503446358,0.0184134909946,0.00544852971671
f1,0.0,0.0,0.0
f10,0.0,0.0,0.0
f16,0.0,0.0,0.0
f18,0.0,0.0,0.0
f9,0.0,0.0,0.0
f5,0.0,0.0,0.0
f25,0.0,0.00118929906099,0.0
f3,0.0,0.0,0.0
