,XGB,XGB_GPU,LGB
0,2191,1996,2044
1,2063,1960,2022
2,1978,2047,2032
3,2212,1921,1932
4,2058,1941,1949
5,2124,1967,2062
6,2116,2022,2074
7,2099,2049,2023
8,2074,2080,2038
9,2117,2069,2073
10,2117,2143,2067
11,2139,2063,2174
12,2207,2213,2241
13,2275,2191,2336
14,2264,2270,2263
15,2358,2306,2283
16,2309,2223,2321
17,2296,2142,2354
18,2177,2081,2247
19,2259,2154,2418
20,2203,2044,2301
21,2337,2190,2356
22,2315,2152,2358
23,2338,2290,2285
24,2354,2200,2292
25,2343,2205,2423
26,2419,2179,2452
27,2403,2313,2496
28,2339,2209,2374
29,2340,2226,2357
30,2248,2205,2394
31,2546,2197,2453
32,2188,2219,2326
33,2332,2181,2465
34,2318,2188,2296
35,2183,2170,2350
36,2225,2237,2394
37,2137,2216,2341
38,2047,1936,2325
39,2169,1971,2085
40,2175,1945,2292
41,2028,1949,2045
42,1980,1959,2050
43,1727,1566,2281
44,1472,2031,2054
45,2108,1642,2079
46,1439,1621,2144
47,2005,1164,1982
48,1435,1592,1911
49,1250,1357,1810
50,1121,1156,1911
51,1255,1234,1930
52,1445,1803,1100
53,1564,1106,1560
54,1651,1044,1692
55,1922,1129,1494
56,960,689,1625
57,1005,2311,1330
58,1636,2243,1561
59,2225,2240,1286
60,2061,1464,1059
61,2179,1171,1923
62,1808,1196,1495
63,1804,661,1840
64,1610,454,1581
65,2140,1211,917
66,880,585,1937
67,680,776,1416
68,398,822,923
69,512,1089,1451
70,405,655,1707
71,511,303,1040
72,652,1042,2112
73,218,993,1891
74,451,887,1005
75,481,275,526
76,154,437,945
77,191,1077,538
78,240,305,765
79,237,563,1375
80,979,567,755
81,825,267,1015
82,1115,432,741
83,693,211,1129
84,228,491,1379
85,135,336,642
86,440,506,722
87,170,378,1435
88,452,455,995
89,124,414,730
90,263,371,1159
91,197,340,915
92,149,304,894
93,256,347,681
94,208,777,2230
95,349,200,517
96,121,766,444
97,119,683,935
98,715,1119,1275
99,116,268,1688
