,XGB,LGB
f25,0.155402854498,0.234090778294
f27,0.105738060893,0.118222641577
f26,0.0816472756318,0.0796997010341
f22,0.0703519304861,0.0736305644785
f5,0.0653462291219,0.0730930861504
f24,0.0575680325944,0.0665639578958
f8,0.0451589165493,0.00689766118594
f0,0.0386658144304,0.0495763672695
f3,0.0350070789833,0.0337728687845
f21,0.0348495663397,0.0384969745832
f9,0.027618143855,0.0275148802936
f23,0.0215761624068,0.017500457208
f17,0.0215283744384,0.0184642792314
f13,0.0210917651009,0.0197966660116
f16,0.0205743127055,0.00272356776867
f12,0.019818199015,0.0030955429872
f20,0.0189080641059,0.00219584950195
f6,0.0171794494283,0.01749057144
f1,0.0165269678323,0.0170728470731
f14,0.0151371137494,0.0128243124236
f11,0.0149466585996,0.0103789304293
f18,0.0145815597074,0.0114593896368
f10,0.0138233597131,0.0128878017985
f7,0.0137859202884,0.0104892214512
f19,0.0136518577282,0.0101724578792
f15,0.0134562689881,0.0113419765374
f4,0.0131950902494,0.0100530971925
f2,0.012864972561,0.010493549883
