,XGB,XGB_GPU,LGB
0,796,771,773
1,813,778,790
2,795,768,790
3,812,773,799
4,799,777,780
5,790,798,825
6,807,771,806
7,794,795,807
8,802,796,821
9,880,861,864
10,895,834,871
11,858,886,905
12,883,881,892
13,869,863,878
14,872,840,851
15,855,856,845
16,856,826,864
17,849,849,882
18,873,856,868
19,829,836,844
20,861,836,861
21,844,830,856
22,852,851,862
23,850,792,845
24,820,758,838
25,845,763,866
26,822,773,856
27,791,769,813
28,810,760,842
29,859,740,820
30,783,729,791
31,772,716,813
32,772,661,825
33,763,752,763
34,701,697,745
35,747,655,753
36,721,657,795
37,757,690,744
38,705,752,855
39,685,698,750
40,738,646,785
41,706,739,720
42,736,729,711
43,641,632,741
44,691,605,641
45,636,556,775
46,619,507,636
47,620,536,553
48,605,452,575
49,655,380,583
50,453,483,619
51,574,462,684
52,484,489,720
53,428,484,622
54,493,574,571
55,433,460,572
56,511,455,614
57,365,465,709
58,395,326,523
59,340,553,533
60,390,326,580
61,509,371,479
62,694,269,535
63,170,190,449
64,297,287,365
65,361,151,582
66,710,385,304
67,587,121,467
68,447,184,508
69,142,359,362
70,189,126,359
71,85,221,523
72,136,103,317
73,102,277,614
74,611,332,335
75,243,226,330
76,201,161,489
77,300,559,452
78,339,102,526
79,403,202,521
80,105,172,277
81,553,386,469
82,192,137,209
83,110,194,256
84,221,581,702
85,138,417,294
86,179,263,334
87,135,317,366
88,171,152,563
89,220,249,361
90,243,321,246
91,123,131,758
92,418,375,379
93,93,266,537
94,96,128,532
95,111,222,139
96,68,294,405
97,232,288,726
98,93,110,322
99,57,132,552
