,EQBIN_dw,EQBIN_lg,LGB
0,32,32,32
1,32,32,32
2,32,32,32
3,32,32,32
4,32,32,32
5,32,32,32
6,32,32,32
7,32,32,32
8,32,32,32
9,32,32,32
10,31,31,32
11,31,31,30
12,32,32,30
13,32,32,32
14,31,31,32
15,31,31,32
16,30,30,31
17,31,31,31
18,30,30,32
19,31,31,32
20,32,32,32
21,31,31,32
22,32,32,32
23,32,32,27
24,31,31,32
25,29,29,32
26,32,32,27
27,28,28,29
28,29,29,32
29,32,32,29
30,28,28,32
31,29,29,32
32,32,32,32
33,30,30,31
34,32,32,30
35,30,30,32
36,32,32,32
37,28,28,29
38,30,30,30
39,32,32,28
40,30,30,32
41,30,30,32
42,32,32,30
43,32,32,30
44,30,30,31
45,31,31,32
46,32,32,30
47,32,32,32
48,30,30,32
49,31,31,29
50,32,32,32
51,31,31,32
52,26,26,29
53,32,32,30
54,32,32,30
55,31,31,32
56,32,32,27
57,32,32,29
58,32,32,30
59,30,30,32
60,26,26,32
61,32,32,31
62,32,32,31
63,30,30,32
64,32,32,31
65,30,30,32
66,32,32,30
67,31,31,30
68,32,32,30
69,23,23,32
70,32,32,30
71,32,32,32
72,31,31,30
73,32,32,30
74,31,31,30
75,32,32,32
76,32,32,31
77,30,30,32
78,32,32,23
79,28,28,29
80,30,30,32
81,32,32,32
82,32,32,22
83,32,32,30
84,30,30,30
85,24,24,31
86,21,21,32
87,31,31,32
88,32,32,30
89,30,30,29
90,32,32,28
91,32,32,32
92,29,29,25
93,32,32,27
94,32,32,31
95,31,31,22
96,31,31,27
97,32,32,28
98,31,31,32
99,32,32,30
100,32,32,32
101,21,21,32
102,30,30,31
103,23,23,32
104,31,31,32
105,31,31,23
106,30,30,31
107,30,30,24
108,27,27,29
109,31,31,29
110,21,21,22
111,32,32,32
112,32,32,32
113,27,27,28
114,32,32,32
115,32,32,32
116,32,32,31
117,23,23,32
118,26,26,32
119,23,23,30
120,31,31,28
121,31,31,32
122,32,32,27
123,32,32,32
124,32,32,32
125,32,32,28
126,32,32,32
127,25,25,24
128,32,32,21
129,29,29,30
130,32,32,32
131,32,32,29
132,29,29,32
133,31,31,23
134,19,19,30
135,31,31,25
136,32,32,32
137,32,32,30
138,32,32,32
139,28,28,32
140,22,22,29
141,31,31,32
142,32,32,28
143,27,27,32
144,23,23,28
145,32,32,32
146,31,31,22
147,30,30,32
148,31,31,32
149,26,26,23
150,30,30,31
151,32,32,32
152,32,32,32
153,32,32,32
154,32,32,31
155,21,21,32
156,32,32,32
157,32,32,28
158,31,31,32
159,32,32,32
160,29,29,31
161,31,31,23
162,31,31,24
163,23,23,23
164,31,31,32
165,28,28,32
166,30,30,32
167,32,32,32
168,32,32,32
169,26,26,32
170,32,32,29
171,24,24,24
172,32,32,32
173,32,32,31
174,32,32,32
175,28,28,22
176,32,32,31
177,31,31,31
178,22,22,29
179,32,32,32
180,20,20,26
181,32,32,32
182,26,26,29
183,23,23,32
184,26,26,30
185,27,27,32
186,32,32,30
187,31,31,30
188,32,32,32
189,26,26,32
190,31,31,30
191,32,32,23
192,19,19,30
193,32,32,26
194,32,32,30
195,19,19,31
196,24,24,32
197,32,32,29
198,32,32,26
199,32,32,25
