,hist_dw,hist_lg,hist_GPU,GPU,LGB
f21,0.13204017254514633,0.13204017254514633,0.12849544336887284,0.09721370392819667,0.14953078358205296
f5,0.07743579599269128,0.07743579599269128,0.07488496343914124,0.058992374300059366,0.0470483874107782
f1,0.07479354319625055,0.07479354319625055,0.07690047278579,0.06873877191325051,0.0531117715184992
f7,0.06909061908985299,0.06909061908985299,0.06789946862993107,0.05579541957488838,0.1030682080117497
f30,0.06870752118938712,0.06870752118938712,0.06542438961002627,0.03062499395062069,0.035108992671952784
f17,0.0686358095789979,0.0686358095789979,0.06663080059121568,0.1117592976402822,0.05465986468733738
f4,0.06245185826157079,0.06245185826157079,0.06403995597339016,0.07530612785613854,0.057071629022883597
f10,0.06125772618642893,0.06125772618642893,0.06394891100716478,0.07744630551202339,0.09819327863939424
f9,0.05934690930815473,0.05934690930815473,0.058856858160412036,0.04417905737462284,0.07252143149662317
f13,0.05592196706402921,0.05592196706402921,0.05286454221167953,0.047627250265320546,0.07691318912516479
f31,0.05557662677306058,0.05557662677306058,0.06226817337426648,0.075452512431728,0.06392736270493894
f20,0.05092358061414978,0.05092358061414978,0.04954176809795761,0.050921886724690536,0.050613017204936606
f12,0.04946934277860245,0.04946934277860245,0.045879910322314914,0.030894555593845015,0.03107739805870248
f15,0.03752284288978738,0.03752284288978738,0.03512374901028486,0.040158294654500236,0.029175226136796333
f18,0.03635540909300128,0.03635540909300128,0.033734527674968685,0.04222834091524622,0.04007264618231712
f19,0.0349505257089595,0.0349505257089595,0.045452604328779775,0.051126754315114764,0.03779950275487104
f14,0.0008753550657384909,0.0008753550657384909,0.000510617802292045,0.0009521812180975103,1.025890688274007e-05
f8,0.0007704105982023653,0.0007704105982023653,0.00022205387039828025,4.8058216324835343e-05,1.7680430547363596e-06
f23,0.000489790289835964,0.000489790289835964,0.0004936100803318052,0.0026676429039679396,4.087449405786686e-06
f27,0.0004186513159448972,0.0004186513159448972,0.0008881057185925272,0.0,4.575680709195213e-06
f3,0.0003969691774508205,0.0003969691774508205,0.00039660820379509577,0.004641602908191846,8.477227375701472e-06
f16,0.0003922442613792091,0.0003922442613792091,0.0004411228831484616,0.001686102420487842,1.2694103033322926e-05
f0,0.0003868858140109472,0.0003868858140109472,0.0004228994909818524,0.0010801294276178788,4.361887927923882e-06
f11,0.0003680474226337521,0.0003680474226337521,0.00035650860537249227,0.008494643988620825,7.70945298863356e-06
f2,0.00032865044495999777,0.00032865044495999777,0.0002995423379002896,0.00036290762069627784,2.633820344514083e-06
f28,0.0003164473079603663,0.0003164473079603663,0.0005791683266561701,0.004407936390509804,2.5570449447552457e-06
f29,0.00028048726967502927,0.00028048726967502927,0.0004274541329821849,0.0009719352893110398,1.263266810895842e-05
f22,0.00026113049619398075,0.00026113049619398075,0.00041223180975084905,0.002431556035861837,1.0570006716460294e-05
f6,0.00020965224094959202,0.00020965224094959202,0.000516747606818907,0.007102789735559491,7.70941979645757e-06
f24,2.5028024993773576e-05,2.5028024993773576e-05,0.0006339649372256136,0.005660965159965391,0.0
f25,0.0,0.0,0.0006458154483967113,0.00034059530819989677,8.371693879520622e-06
f26,0.0,0.0,0.0008070101591610196,0.0006853064260599081,8.903385832734578e-06
