,XGB_CPU,LGBM
181,11247,14422
182,3008,8736
183,6942,14452
184,3504,17182
185,16732,10193
186,2548,5819
187,4614,13750
188,11045,15311
189,8526,6183
190,6591,13001
191,11875,16815
192,8729,7930
193,6758,11200
194,5202,8446
195,10862,9275
196,3651,12198
197,2620,4580
198,7093,12986
199,7611,5654
200,1225,3853
201,2187,5186
202,3326,11770
203,2660,10091
204,7233,5994
205,3875,5301
206,11140,10740
207,5153,10513
208,1657,5710
209,4566,11876
210,2654,13603
211,3780,11698
212,2385,8085
213,1219,8281
214,5415,4568
215,3555,3222
216,9933,16319
217,1488,10413
218,1840,8872
219,2264,9435
220,3453,18575
221,1664,9222
222,5816,12125
223,5018,11584
224,4412,11558
225,1229,11011
226,3481,9447
227,8526,5504
228,5744,8289
229,10278,9571
230,5866,10348
231,2040,14935
232,1098,13456
233,3097,15230
234,10432,9213
235,1652,13274
236,4009,7929
237,659,8644
238,4296,13368
239,5230,15380
240,958,8800
241,1864,10902
242,4266,7989
243,4255,12120
244,10012,18455
245,3950,14753
246,6379,12225
247,4788,8434
248,7223,10518
249,12490,9376
250,7161,6091
251,9200,12690
252,4468,10553
253,4341,7614
254,2242,9763
255,7419,10270
256,2476,4862
257,7957,6502
258,4303,10190
259,3352,6883
260,1597,14226
261,1314,4488
262,3773,15962
263,2572,8091
264,488,3391
265,967,4569
266,541,9831
267,1618,13176
268,5119,7779
269,5599,8505
270,2726,9597
271,1987,6373
272,3474,13486
273,1011,5820
274,744,4214
275,1557,8355
276,1715,4965
277,3193,18634
278,2976,7302
279,5598,5126
280,400,8828
281,1672,10837
282,716,5613
283,545,7959
284,3470,6431
285,12066,4785
286,2785,4681
287,6598,4208
288,10858,14559
289,5923,10509
290,6008,12162
291,1271,12096
292,2986,9293
293,7204,16333
294,4711,11440
295,3234,5866
296,6886,12958
297,8323,7440
298,9551,5284
299,9201,9517
300,4762,6025
301,1577,5629
302,3728,6060
303,3413,13295
304,8874,9377
305,1581,6457
306,1411,9526
307,2461,7521
308,2808,10044
309,491,8291
310,4125,14650
311,1928,7245
312,7865,6240
313,2368,7580
314,13263,8657
315,8266,8921
316,5093,11781
317,6056,14159
318,3807,12933
319,8904,14254
320,3197,8686
321,3127,13840
322,11124,7150
323,4300,6626
324,7514,11187
325,3752,4745
326,8460,6108
327,3912,8529
328,4473,7189
329,3129,7013
330,3983,3950
331,9116,8133
332,1033,9005
333,2954,4937
334,14013,14377
335,4672,11783
336,9990,11522
337,1139,5919
338,761,3944
339,2299,10717
340,2118,15226
341,5054,8678
342,5580,15207
343,21268,12233
344,2416,6351
345,1433,6912
346,1376,9540
347,4466,8547
348,4683,9961
349,8076,11077
350,5299,5128
351,1684,9309
352,5264,8433
353,3737,7723
354,841,7795
355,3277,5671
356,477,6888
357,4855,13091
358,7069,7663
359,7353,8927
360,2154,6005
361,4806,5015
362,2129,3900
363,1364,6777
364,994,7815
365,844,4379
366,778,7675
367,16008,17273
368,4327,5681
369,2476,3621
370,10665,5298
371,1857,12302
372,1994,6733
373,7863,7056
374,3110,5952
375,1044,7968
376,2460,7239
377,884,10007
378,4827,6967
379,12052,13451
380,2319,11092
381,3601,9923
382,2531,7264
383,975,5463
384,506,5126
385,2455,10834
386,10776,9577
387,2292,12486
388,7438,8293
389,1635,9758
390,1009,8017
391,996,8211
392,655,6706
393,3645,11261
394,2427,7056
395,3516,7588
396,3372,5593
397,1590,5577
398,3858,3841
399,886,6414
400,2645,10146
401,1782,6568
402,1063,7217
403,790,5140
404,553,6130
405,1430,3688
406,7940,3893
407,10951,4707
408,2399,4461
409,4018,3155
410,7066,4772
411,2908,8671
412,1250,13072
413,6814,6847
414,1452,13191
415,1495,8215
416,1534,7146
417,7075,10616
418,2626,10500
419,990,9612
420,6464,8915
421,9324,11602
422,7600,6860
423,6728,12785
424,1383,10464
425,1861,6571
426,4099,13379
427,5013,6753
428,7768,10411
429,1264,12081
430,3103,14102
431,3499,11572
432,1468,9078
433,944,7979
434,1086,7681
435,9354,5347
436,7375,4410
437,5260,7736
438,10194,6831
439,10865,3658
440,6623,7272
441,8505,3499
442,4458,3139
443,2661,3581
444,10795,9913
445,9022,7532
446,6437,7092
447,6857,4731
448,2960,6299
449,5077,9070
450,941,10010
451,1406,4299
452,1190,16007
453,2608,5674
454,5494,5344
455,9664,5205
456,1476,7913
457,1889,4747
458,17023,7319
459,3515,13210
460,5239,9775
461,4659,5382
462,10824,6303
463,1853,11387
464,1059,7496
465,6131,10046
466,1164,8683
467,9368,11400
468,5400,8332
469,2524,6029
470,1261,17371
471,6466,11560
472,2735,12371
473,17688,13692
474,7455,7453
475,8662,9260
476,6633,8809
477,2995,9657
478,5508,11787
479,2051,12374
480,1810,12068
481,4523,12585
482,2214,10403
483,3899,10556
484,1568,12036
485,5826,10699
486,2175,7587
487,2203,9807
488,954,4693
489,1480,8969
490,10311,6237
491,5132,9166
492,3251,6368
493,1958,9970
494,12958,5730
495,4222,14396
496,16563,3809
497,6387,12228
498,2565,9322
499,2241,12478
