,XGB,XGB_GPU,LGB
0,0.689569,0.689569,0.689563453197
1,0.686441,0.68644,0.68645721674
2,0.683822,0.683822,0.683749258518
3,0.681441,0.681452,0.681335270405
4,0.679316,0.679328,0.679309368134
5,0.677341,0.677374,0.677463173866
6,0.675662,0.675686,0.675660669804
7,0.674115,0.674124,0.674083173275
8,0.672565,0.67255,0.672617733479
9,0.67115,0.671135,0.67131716013
10,0.669985,0.669936,0.670156896114
11,0.668866,0.668771,0.668862402439
12,0.667759,0.667713,0.667792677879
13,0.666658,0.666674,0.666885137558
14,0.665613,0.665739,0.666017830372
15,0.664211,0.664902,0.665129899979
16,0.663433,0.663667,0.663792073727
17,0.662421,0.662646,0.662798166275
18,0.661564,0.661524,0.66195422411
19,0.660429,0.660711,0.661253094673
20,0.659638,0.65983,0.660259604454
21,0.658619,0.658912,0.6595941782
22,0.658022,0.657915,0.658676445484
23,0.657078,0.657316,0.657902479172
24,0.656376,0.656395,0.657270669937
25,0.655934,0.655741,0.656637310982
26,0.655612,0.655322,0.655913054943
27,0.654724,0.654755,0.655428230762
28,0.654078,0.654149,0.655117452145
29,0.653646,0.653888,0.654453635216
30,0.653208,0.653291,0.653990209103
31,0.652923,0.65291,0.653418898582
32,0.652573,0.652439,0.653069972992
33,0.651909,0.651526,0.652825295925
34,0.651668,0.651344,0.652236998081
35,0.651465,0.650473,0.651695251465
36,0.650816,0.649919,0.651161730289
37,0.650313,0.64968,0.650918781757
38,0.650023,0.649088,0.650713384151
39,0.649676,0.648748,0.650149285793
40,0.649383,0.648258,0.649446606636
41,0.648905,0.647683,0.649145722389
42,0.648606,0.647484,0.648810565472
43,0.648367,0.647313,0.648630201817
44,0.647957,0.647087,0.647931754589
45,0.64734,0.646434,0.647737205029
46,0.646928,0.646008,0.647225439548
47,0.646629,0.645765,0.646937251091
48,0.646312,0.645562,0.646489262581
49,0.645777,0.645276,0.646175682545
50,0.645253,0.64496,0.645983874798
51,0.644959,0.644825,0.645646095276
52,0.644766,0.644521,0.645328462124
53,0.644285,0.644181,0.645084500313
54,0.644145,0.643669,0.644940972328
55,0.644026,0.643536,0.64465546608
56,0.643828,0.64339,0.644392967224
57,0.643516,0.643128,0.64382570982
58,0.643191,0.642923,0.643242895603
59,0.642981,0.64263,0.643013715744
60,0.642488,0.642496,0.642835319042
61,0.641937,0.642054,0.64270824194
62,0.641457,0.641858,0.642459273338
63,0.641213,0.641735,0.642323672771
64,0.641037,0.641537,0.642037034035
65,0.640909,0.641067,0.641598463058
66,0.640788,0.640917,0.641490399837
67,0.640621,0.640704,0.641252040863
68,0.640222,0.640331,0.640911757946
69,0.640044,0.63992,0.640587449074
70,0.639882,0.639503,0.640236258507
71,0.6398,0.639341,0.639989614487
72,0.639368,0.639268,0.639490127563
73,0.639108,0.63896,0.639376223087
74,0.638648,0.638592,0.639069974422
75,0.638539,0.638462,0.638906359673
76,0.638474,0.638053,0.638723254204
77,0.638289,0.637974,0.638616383076
78,0.638049,0.637891,0.638234198093
79,0.637923,0.63762,0.637913942337
80,0.637698,0.637077,0.637455284595
81,0.637294,0.636815,0.637256443501
82,0.636999,0.636538,0.636861383915
83,0.636664,0.636488,0.636465728283
84,0.63648,0.636264,0.636298775673
85,0.636161,0.635974,0.636039435863
86,0.636001,0.635596,0.635907232761
87,0.635945,0.635341,0.635484516621
88,0.635788,0.635021,0.635191321373
89,0.635617,0.634833,0.635037302971
90,0.635538,0.634602,0.634882092476
91,0.635456,0.634211,0.63473212719
92,0.635116,0.63399,0.634640216827
93,0.634919,0.63389,0.634193539619
94,0.634843,0.633587,0.633911430836
95,0.634732,0.633276,0.633767426014
96,0.634625,0.633184,0.633499085903
97,0.634393,0.633137,0.6334182024
98,0.634072,0.63289,0.633109629154
99,0.633797,0.632632,0.632978320122
