,XGB,XGB_GPU,LGB
0,961,958,961
1,958,949,961
2,961,961,964
3,974,963,980
4,953,947,958
5,934,921,931
6,943,926,965
7,915,938,918
8,970,963,986
9,899,932,961
10,946,884,879
11,862,937,948
12,898,872,862
13,862,903,912
14,918,841,867
15,913,893,912
16,905,899,936
17,866,858,890
18,851,861,844
19,856,831,876
20,821,883,876
21,791,796,814
22,851,813,859
23,858,875,844
24,795,772,830
25,880,882,864
26,794,775,892
27,786,858,868
28,860,805,868
29,813,871,878
30,844,811,811
31,888,877,845
32,840,748,816
33,843,888,764
34,723,705,767
35,754,675,799
36,648,808,865
37,801,750,866
38,863,761,760
39,727,867,896
40,715,830,668
41,782,670,845
42,788,862,695
43,554,565,584
44,681,864,585
45,724,516,731
46,539,481,589
47,498,551,705
48,604,422,739
49,792,481,686
50,638,625,649
51,482,497,641
52,794,349,632
53,537,452,567
54,635,536,536
55,720,504,873
56,549,628,629
57,422,737,705
58,454,638,753
59,638,575,870
60,688,842,555
61,886,491,695
62,848,471,720
63,661,822,567
64,650,477,898
65,891,792,589
66,412,725,676
67,684,828,795
68,939,728,747
69,670,581,610
70,697,698,696
71,430,596,865
72,565,691,645
73,575,895,603
74,716,226,767
75,545,656,609
76,851,602,582
77,524,637,456
78,423,808,757
79,886,482,761
80,542,732,590
81,746,670,480
82,570,609,434
83,336,865,747
84,402,406,717
85,509,278,521
86,383,805,746
87,491,869,775
88,379,713,662
89,672,683,722
90,360,843,643
91,219,288,783
92,186,257,447
93,408,386,760
94,217,183,558
95,385,352,564
96,285,414,411
97,380,465,757
98,227,381,548
99,303,430,514
