,EQBIN_dw,EQBIN_lg,LGB
0,32,32,32
1,32,32,32
2,31,31,32
3,30,30,30
4,32,32,32
5,32,32,32
6,32,32,32
7,32,32,32
8,32,32,32
9,32,32,32
10,32,32,31
11,32,32,32
12,32,32,31
13,32,32,32
14,27,27,30
15,32,32,32
16,31,31,31
17,32,32,32
18,30,30,29
19,32,32,32
20,31,31,32
21,30,30,28
22,30,30,31
23,31,31,32
24,29,29,31
25,32,32,32
26,32,32,32
27,32,32,30
28,32,32,32
29,31,31,31
30,32,32,32
31,29,29,32
32,29,29,28
33,31,31,31
34,32,32,31
35,30,30,32
36,32,32,30
37,32,32,32
38,30,30,32
39,28,28,32
40,21,21,31
41,31,31,30
42,32,32,27
43,29,29,30
44,32,32,30
45,31,31,30
46,32,32,31
47,21,21,25
48,32,32,31
49,30,30,27
50,32,32,27
51,30,30,32
52,32,32,28
53,29,29,32
54,32,32,28
55,32,32,32
56,21,21,32
57,32,32,22
58,23,23,30
59,27,27,25
60,24,24,28
61,27,27,32
62,21,21,31
63,24,24,26
64,32,32,32
65,32,32,32
66,30,30,31
67,29,29,31
68,29,29,27
69,27,27,26
70,20,20,21
71,25,25,31
72,32,32,29
73,30,30,25
74,31,31,26
75,32,32,29
76,22,22,20
77,29,29,27
78,28,28,21
79,31,31,27
80,22,22,29
81,29,29,32
82,29,29,31
83,29,29,27
84,32,32,27
85,21,21,22
86,31,31,30
87,25,25,26
88,28,28,20
89,30,30,21
90,20,20,31
91,32,32,32
92,25,25,27
93,30,30,27
94,27,27,31
95,24,24,27
96,32,32,30
97,32,32,26
98,32,32,26
99,32,32,31
