,XGB,XGB_GPU,LGB
f8,0.183680996865,0.185224713171,0.15701615163
f26,0.0866032554178,0.0873512111725,0.0986896864603
f4,0.0716409586361,0.0717420246254,0.0978884077551
f22,0.0588422095862,0.0592914440248,0.0722874089608
f28,0.0569414926904,0.0575079908061,0.0649463723859
f30,0.0527511967005,0.0536668453471,0.0812971312065
f9,0.0491704303784,0.0501505254162,0.0402847951875
f19,0.0476066532844,0.0485683303548,0.0695112811737
f16,0.045788658794,0.0435913695018,0.0318314414716
f23,0.0439424895145,0.0448355052691,0.0336057444902
f13,0.0421601234413,0.0418735715289,0.0640578320044
f1,0.0418896292727,0.0416897093861,0.0542946101766
f27,0.0358216830093,0.0349756389939,0.0354398843992
f15,0.0343321482626,0.0345373441608,0.0238629204185
f25,0.0311574170946,0.0300814082807,0.023994298827
f0,0.0277931242221,0.0279999248048,0.0213603071282
f11,0.0058515763976,0.00534895608885,0.00197958286526
f31,0.00571523363886,0.00529787753997,0.00196881795326
f29,0.00568939299115,0.00546170228012,0.00184867623849
f14,0.00566288137718,0.00531586857793,0.00188075899397
f21,0.00563899073689,0.00532091282772,0.00185784898816
f12,0.00562147119645,0.00548415820074,0.00174453319411
f6,0.00561803302863,0.00559056699271,0.00179431348017
f5,0.00561221567231,0.00540913729614,0.001847781262
f17,0.00560516902282,0.00549604258948,0.00183620265029
f2,0.00559537564701,0.00551899030329,0.00178142922129
f3,0.00557650458373,0.00532135405369,0.00177644025228
f20,0.00556162606292,0.00566183042545,0.00189545650583
f24,0.0055512326384,0.00535889905074,0.00188018763021
f18,0.00552860799374,0.00544258221089,0.00191067493396
f7,0.00552712797986,0.00541005373217,0.00172023643061
f10,0.00552209386238,0.00547351098575,0.00190878572471
