,XGB_CPU,XGB_GPU,LGBM
0,0.778902,0.775581,0.778743267059
1,0.785067,0.780824,0.785143315792
2,0.789082,0.785617,0.789011478424
3,0.791759,0.78824,0.791378855705
4,0.79405,0.790354,0.793469011784
5,0.79559,0.79237,0.795399487019
6,0.797166,0.793854,0.796937584877
7,0.798635,0.795457,0.798283994198
8,0.800107,0.797106,0.799541056156
9,0.801206,0.798311,0.800853431225
10,0.80253,0.799363,0.802041232586
11,0.803686,0.800175,0.80323112011
12,0.804785,0.800643,0.804347455502
13,0.805907,0.801746,0.805374920368
14,0.806773,0.802584,0.806307077408
15,0.807707,0.802746,0.807370841503
16,0.808688,0.803881,0.808329761028
17,0.809737,0.804457,0.809289216995
18,0.810885,0.805175,0.810448825359
19,0.811624,0.805792,0.811329960823
20,0.812525,0.80619,0.812123179436
21,0.813279,0.807108,0.813019633293
22,0.81413,0.80801,0.813899695873
23,0.814921,0.808196,0.814690470695
24,0.815703,0.808784,0.81545239687
25,0.816466,0.809543,0.816166222095
26,0.817157,0.810141,0.816774427891
27,0.817727,0.810759,0.817422509193
28,0.818405,0.811628,0.818073689938
29,0.818953,0.812253,0.81860268116
30,0.819483,0.812948,0.819172561169
31,0.81998,0.813399,0.819746375084
32,0.820486,0.81409,0.820238530636
33,0.821054,0.814724,0.820693790913
34,0.821536,0.815242,0.821175396442
35,0.821906,0.815613,0.821730911732
36,0.822393,0.816185,0.822197973728
37,0.822792,0.816749,0.822645485401
38,0.823235,0.81727,0.82303750515
39,0.823604,0.817761,0.823406159878
40,0.824054,0.818243,0.823707938194
41,0.82447,0.818536,0.824055433273
42,0.824786,0.818798,0.824463784695
43,0.825255,0.819173,0.824888885021
44,0.825603,0.819499,0.825138628483
45,0.825857,0.819536,0.825426995754
46,0.826168,0.819864,0.825701653957
47,0.826568,0.820005,0.826042294502
48,0.82701,0.820391,0.82640004158
49,0.827334,0.820802,0.826742887497
50,0.827519,0.821006,0.827024579048
51,0.827871,0.821227,0.827370464802
52,0.828116,0.82145,0.827540755272
53,0.828475,0.821866,0.827860593796
54,0.828738,0.822227,0.828106045723
55,0.82892,0.822422,0.828498065472
56,0.829184,0.822796,0.828720629215
57,0.829349,0.823197,0.828969717026
58,0.829616,0.823398,0.829309999943
59,0.829929,0.823658,0.829639077187
60,0.830092,0.823898,0.829825103283
61,0.830316,0.824151,0.830039024353
62,0.830555,0.824365,0.830313444138
63,0.830911,0.824633,0.830602586269
64,0.83121,0.824824,0.830791771412
65,0.831557,0.825181,0.831019580364
66,0.831692,0.825518,0.831351101398
67,0.831934,0.825829,0.831556200981
68,0.832223,0.82598,0.831718027592
69,0.832374,0.826182,0.832006812096
70,0.832525,0.826501,0.832107841969
71,0.832825,0.826748,0.832242488861
72,0.833023,0.826931,0.832556009293
73,0.833288,0.827102,0.83276617527
74,0.8334,0.827308,0.832990407944
75,0.833597,0.827604,0.833277344704
76,0.833906,0.827735,0.833352208138
77,0.834163,0.827892,0.83365470171
78,0.834283,0.828147,0.833844959736
79,0.834381,0.828256,0.83402132988
80,0.83459,0.828398,0.834198653698
81,0.834833,0.828535,0.834373056889
82,0.834938,0.828742,0.834582686424
83,0.835152,0.828715,0.834711194038
84,0.835317,0.828651,0.834846496582
85,0.835569,0.828838,0.835118830204
86,0.835681,0.82897,0.835362553596
87,0.835767,0.828947,0.835545301437
88,0.835985,0.829113,0.835776925087
89,0.836217,0.829199,0.835979700089
90,0.836451,0.829288,0.836187899113
91,0.836692,0.829458,0.836305856705
92,0.836832,0.829505,0.836381912231
93,0.836941,0.829701,0.836621940136
94,0.837028,0.829649,0.836684167385
95,0.837194,0.829744,0.83691328764
96,0.837389,0.829927,0.837124347687
97,0.837585,0.829958,0.837187349796
98,0.837782,0.830129,0.837416112423
99,0.837931,0.830158,0.837584376335
