,XGB_CPU,XGB_GPU,LGBM
0,7089,7006,7164
1,7099,7067,7201
2,6843,6796,6878
3,6903,6885,6893
4,6603,6573,7026
5,6955,6930,6528
6,6446,6217,6958
7,6629,6473,6269
8,6508,6067,6600
9,6104,6409,6100
10,6281,5924,6256
11,6177,6024,6000
12,5904,5901,5940
13,5862,5477,6237
14,5694,6105,5739
15,5462,5839,5466
16,5077,5529,5217
17,5248,5366,6214
18,5931,5190,5391
19,5357,4969,4979
20,5251,4981,5244
21,5919,5510,4776
22,4721,4671,5307
23,5003,4603,5650
24,5121,5086,4757
25,4945,5372,4952
26,4695,3992,4541
27,4415,5613,4828
28,5125,3844,4417
29,5098,4567,5630
30,3687,5304,4113
31,4460,4083,5680
32,5781,4277,3572
33,3707,3406,4704
34,3630,5159,4132
35,4546,3942,3873
36,4816,4533,3992
37,4148,4326,4677
38,3992,4346,2780
39,4660,2643,4583
40,3336,3783,3746
41,3349,2860,3261
42,3909,3183,3191
43,2896,4219,1935
44,3900,3799,4893
45,3206,2909,3057
46,3033,3645,3565
47,3302,2983,4178
48,3162,3059,2546
49,2941,3805,2944
