,XGB,XGB_GPU,LGB
0,3113,2838,2840
1,2951,2887,2859
2,3076,2918,2813
3,3085,2900,2981
4,3057,2979,3069
5,3212,3100,3141
6,3154,3185,3190
7,3198,3133,3134
8,3344,3177,3342
9,3527,3266,3508
10,3378,3306,3477
11,3553,3514,3699
12,3514,3444,3590
13,3678,3527,3668
14,3545,3463,3663
15,3468,3334,3591
16,3531,3290,3505
17,3480,3195,3539
18,3363,3335,3450
19,3361,3199,3385
20,3295,3076,3426
21,3352,3439,3537
22,3388,3402,3454
23,3386,3349,3284
24,3379,3177,3492
25,3344,3249,3358
26,3436,3265,3347
27,3153,3139,3324
28,3178,3028,3376
29,3068,2866,3451
30,3104,2860,3282
31,2994,2934,3310
32,3166,2727,3353
33,2934,2720,2908
34,3092,2745,2976
35,2710,2647,2941
36,3020,2671,2730
37,2686,2356,2739
38,2415,2452,2731
39,2612,2276,2811
40,2102,1891,2538
41,3074,1734,2526
42,2527,2268,2702
43,2216,1807,2528
44,2208,1812,2393
45,2398,1893,2250
46,1654,1793,2051
47,1904,1715,2407
48,1938,1368,2204
49,1436,2037,2427
50,1484,1612,2233
51,1740,1364,1762
52,1577,958,1911
53,924,1270,1835
54,1173,1028,1484
55,961,888,1682
56,852,1082,1731
57,1126,825,1234
58,841,1053,1783
59,1200,857,1570
60,939,859,1317
61,1293,701,1964
62,662,464,836
63,944,711,1651
64,1014,1047,1783
65,1547,633,781
66,306,297,1167
67,495,686,963
68,283,282,638
69,145,646,641
70,145,165,865
71,248,252,497
72,356,632,694
73,374,186,445
74,182,400,1250
75,206,573,710
76,472,188,417
77,130,1352,1835
78,1193,364,542
79,217,470,501
80,228,195,1785
81,205,660,756
82,241,170,766
83,92,152,279
84,320,658,1435
85,301,508,994
86,216,199,1949
87,1730,195,1793
88,125,551,507
89,96,602,662
90,267,349,465
91,492,711,1033
92,1335,1076,1690
93,155,134,327
94,116,151,575
95,405,134,1203
96,88,153,1065
97,560,416,1189
98,534,344,2642
99,344,200,1424
