,hist_dw,hist_lg,hist_GPU,GPU,LGB
0,0.651639,0.651639,0.651607,0.65159,0.6521008908403139
1,0.616617,0.616617,0.617851,0.616873,0.6176403486871417
2,0.5878,0.5878,0.589219,0.587368,0.5889946930451891
3,0.561691,0.561691,0.563619,0.562086,0.5628981302422499
4,0.538578,0.538578,0.539785,0.539243,0.5391344434650139
5,0.516437,0.516437,0.519797,0.51696,0.5192837988832067
6,0.498905,0.498905,0.499761,0.499163,0.4989476249283734
7,0.480515,0.480515,0.482281,0.480575,0.481457072393137
8,0.46511,0.46511,0.467176,0.4649,0.4673622338018296
9,0.452621,0.452621,0.454442,0.451643,0.453002595716214
10,0.439751,0.439751,0.441527,0.438876,0.4417923438485215
11,0.427303,0.427303,0.429746,0.427306,0.43005330416939125
12,0.417205,0.417205,0.419549,0.416101,0.4196891229371544
13,0.407188,0.407188,0.408364,0.407443,0.4099205380509805
14,0.398297,0.398297,0.399435,0.399933,0.40090344702591635
15,0.390788,0.390788,0.392044,0.390472,0.3925517408860116
16,0.382329,0.382329,0.383253,0.383523,0.38516334880643177
17,0.374326,0.374326,0.375057,0.37733,0.37884525250158446
18,0.368549,0.368549,0.369553,0.372885,0.3736358688269991
19,0.362753,0.362753,0.363266,0.366169,0.36717972322752057
20,0.358585,0.358585,0.358981,0.360543,0.3614734690486663
21,0.353993,0.353993,0.354711,0.356887,0.35712062256261706
22,0.350827,0.350827,0.351029,0.352977,0.3535970289476108
23,0.347449,0.347449,0.345133,0.349778,0.35049526795543406
24,0.34443,0.34443,0.341982,0.345409,0.34658152926470087
25,0.341779,0.341779,0.336786,0.342722,0.34271474906088456
26,0.338625,0.338625,0.334478,0.338507,0.34009890775203777
27,0.336089,0.336089,0.33237,0.335412,0.33852186519320115
28,0.331228,0.331228,0.32981,0.332113,0.3357908855120942
29,0.327752,0.327752,0.327076,0.329209,0.33270742050394775
30,0.32434,0.32434,0.324387,0.32693,0.330764480178411
31,0.322629,0.322629,0.322492,0.325395,0.32678769854019973
32,0.320101,0.320101,0.320686,0.321894,0.3236174410943695
33,0.318078,0.318078,0.318881,0.320636,0.32086384459512635
34,0.316544,0.316544,0.317723,0.318155,0.31962458946377464
35,0.315581,0.315581,0.314908,0.314978,0.31547994041139654
36,0.314586,0.314586,0.313554,0.311549,0.3144016492673095
37,0.311914,0.311914,0.310845,0.310471,0.31109656664883206
38,0.308287,0.308287,0.307133,0.306566,0.30804037781439936
39,0.30731,0.30731,0.306311,0.305884,0.3057351808752962
40,0.304025,0.304025,0.30326,0.302509,0.3048203763376162
41,0.302139,0.302139,0.301602,0.299872,0.30225337811230535
42,0.299798,0.299798,0.298352,0.297071,0.29905691103953563
43,0.298718,0.298718,0.296997,0.295893,0.29823274166760605
44,0.297608,0.297608,0.294031,0.294892,0.2961861568472312
45,0.296892,0.296892,0.292886,0.292927,0.2947208621833957
46,0.296455,0.296455,0.291529,0.291831,0.2940530516976961
47,0.295269,0.295269,0.290876,0.290287,0.292922735732401
48,0.291507,0.291507,0.289215,0.289698,0.2905843513245709
49,0.288807,0.288807,0.288227,0.288378,0.28950883368726643
50,0.287187,0.287187,0.287415,0.287753,0.2881902060710731
51,0.28645,0.28645,0.286784,0.286344,0.2877988512119415
52,0.285274,0.285274,0.284046,0.28488,0.2857152875346809
53,0.28415,0.28415,0.282908,0.284216,0.2837935011251338
54,0.282884,0.282884,0.281422,0.283803,0.2821957312696193
55,0.2825,0.2825,0.28102,0.281758,0.2814888958834873
56,0.281529,0.281529,0.279856,0.28082,0.27943497561025926
57,0.281019,0.281019,0.27908,0.279355,0.2789049022410612
58,0.280256,0.280256,0.277701,0.278411,0.277797255394915
59,0.277058,0.277058,0.277498,0.277196,0.2774818085975946
60,0.274448,0.274448,0.275964,0.276171,0.27716239111150526
61,0.273633,0.273633,0.275177,0.274815,0.2760923415496395
62,0.273384,0.273384,0.273679,0.27269,0.27571722702873425
63,0.272489,0.272489,0.272995,0.271266,0.2723086331440955
64,0.271532,0.271532,0.271194,0.270789,0.27191180959737166
65,0.27039,0.27039,0.2699,0.2683,0.26900092256177144
66,0.270092,0.270092,0.267653,0.26498,0.26865502568344424
67,0.269038,0.269038,0.267527,0.263243,0.2685418647918087
68,0.268777,0.268777,0.267068,0.262377,0.2678850603689168
69,0.265974,0.265974,0.266615,0.261847,0.26595425282929314
70,0.264367,0.264367,0.265636,0.261705,0.2654323457971293
71,0.261793,0.261793,0.264457,0.260215,0.2639134821720111
72,0.260142,0.260142,0.263448,0.259926,0.2622523950238157
73,0.259666,0.259666,0.262729,0.259069,0.2610265546219795
74,0.257876,0.257876,0.261803,0.257993,0.26020856897134703
75,0.25776,0.25776,0.260737,0.256719,0.2598903538865377
76,0.257519,0.257519,0.259672,0.25613,0.2590949133146304
77,0.257147,0.257147,0.258497,0.254534,0.25869013759316417
78,0.25442,0.25442,0.257561,0.253406,0.2557356678983181
79,0.253707,0.253707,0.256566,0.253126,0.2552315574193733
80,0.253392,0.253392,0.254484,0.252978,0.25382154853247
81,0.251262,0.251262,0.253066,0.252744,0.2526426115437168
82,0.250561,0.250561,0.252581,0.251576,0.2513039810431499
83,0.248614,0.248614,0.252365,0.250529,0.25034407392393526
84,0.248069,0.248069,0.251305,0.250107,0.24905699636575734
85,0.247647,0.247647,0.250871,0.249958,0.2466624845767098
86,0.246759,0.246759,0.250684,0.249607,0.24616881273444602
87,0.246545,0.246545,0.250374,0.249086,0.24453201852978598
88,0.245907,0.245907,0.248541,0.248628,0.2442829940152059
89,0.245307,0.245307,0.246474,0.247786,0.24353795424028182
90,0.244864,0.244864,0.245905,0.246607,0.243351489064204
91,0.244312,0.244312,0.245257,0.244168,0.24228245204374566
92,0.244114,0.244114,0.245009,0.243806,0.24164515361179129
93,0.242149,0.242149,0.243544,0.24302,0.241375330079066
94,0.241305,0.241305,0.242263,0.242849,0.24018236234267998
95,0.240692,0.240692,0.240529,0.242649,0.23958874756857734
96,0.239988,0.239988,0.239138,0.24181,0.2393828530907928
97,0.239854,0.239854,0.237499,0.241442,0.23865471127093174
98,0.239136,0.239136,0.236822,0.240974,0.23852613531980893
99,0.238012,0.238012,0.236132,0.240189,0.23818574710000387
