,hist_dw,hist_lg,hist_GPU,GPU,LGB
f21,0.12911725688042264,0.12911725688042264,0.1326469410891562,0.08384545638858756,0.12135359292225295
f9,0.06949051838114649,0.06949051838114649,0.07028731970298478,0.05844330029700603,0.06920422587874345
f7,0.06359424238776688,0.06359424238776688,0.0650845687881061,0.06331535076354103,0.08941916507622798
f30,0.06340548622531247,0.06340548622531247,0.06215220720523634,0.03402567473493772,0.04668803540767182
f31,0.06296095176912915,0.06296095176912915,0.06534187801670488,0.07260440963971036,0.07300406214254303
f10,0.058448691036004384,0.058448691036004384,0.05779437160838696,0.061882472556338775,0.094038065587191
f17,0.05817930173248143,0.05817930173248143,0.05554853559014941,0.07518265517866816,0.047190320749180496
f5,0.0576096449987077,0.0576096449987077,0.0584399575001383,0.05213894185471788,0.05054053219405795
f4,0.05595189845945075,0.05595189845945075,0.053756389315446546,0.0573405845499723,0.04880187821690413
f13,0.05347171951818565,0.05347171951818565,0.053781395344746886,0.048470426866749114,0.07721601954614386
f1,0.05310082056274663,0.05310082056274663,0.05058492442662354,0.049347118876667685,0.03850717747132057
f20,0.05158471954774914,0.05158471954774914,0.053968948609445185,0.058903453747877886,0.053811479535997714
f12,0.04472241676940651,0.04472241676940651,0.04435261925294635,0.039444705514036095,0.03362190380839494
f18,0.044637082200914426,0.044637082200914426,0.04468672614999323,0.045171035535263894,0.06483459472649476
f19,0.040075422676913025,0.040075422676913025,0.03962491936778402,0.047625725159501975,0.043010662263585624
f15,0.038386592383319214,0.038386592383319214,0.038229200951125315,0.03770882754092043,0.03751262197604425
f23,0.0037564887755181767,0.0037564887755181767,0.0034284923682793935,0.0043251130683101295,0.0006729304852083653
f14,0.003659019396328008,0.003659019396328008,0.003362760445830009,0.009928228797251104,0.0006765769910322893
f26,0.0036259718147984847,0.0036259718147984847,0.0034516518482711057,0.006989960886819064,0.0006924002468632377
f24,0.0035784959006865246,0.0035784959006865246,0.0033380399310347668,0.007605852014249978,0.0007730912563063473
f25,0.0035697069229448154,0.0035697069229448154,0.003449606864897306,0.005116713839461803,0.0006920816654842033
f22,0.003547232807998796,0.003547232807998796,0.00334494845631721,0.005010226476913673,0.0006877133356918888
f6,0.0035067644376991732,0.0035067644376991732,0.003267089578286387,0.003935543494562727,0.0006068220135364297
f0,0.003450866883865795,0.003450866883865795,0.0031439061245591474,0.0006252985756297714,0.0007241130231532585
f8,0.003436223348333535,0.003436223348333535,0.0035519629216538427,0.014931360266966695,0.0007674543556556303
f29,0.0034015312358605166,0.0034015312358605166,0.003307578585575416,0.016945075361297347,0.0007222175397346098
f28,0.003390466311874922,0.003390466311874922,0.003477110416279994,0.0049488749505207826,0.0006731634070520831
f16,0.0033558434582907954,0.0033558434582907954,0.003350711766539299,0.004602798167775118,0.0007283619983246567
f3,0.0033105292597230673,0.0033105292597230673,0.003280680778831123,0.003924710687720812,0.0007814693559400567
f27,0.003260020325869276,0.003260020325869276,0.0032275631921785137,0.0051253596100245885,0.0006203610640245518
f11,0.003238320965364428,0.003238320965364428,0.0035072305080096158,0.013907088763202876,0.0006755932444905588
f2,0.0031757526251870406,0.0031757526251870406,0.0032297632944827273,0.006627655834796422,0.0007513125147471884
