,hist_dw,hist_lg,hist_GPU,GPU,LGB
0,1010,1010,1007,1023,1006
1,1003,1003,1002,1022,999
2,992,992,976,1023,986
3,1010,1010,1008,1019,986
4,972,972,945,1022,993
5,1001,1001,996,1022,961
6,968,968,971,1022,990
7,1002,1002,994,1011,960
8,924,924,946,1020,967
9,988,988,989,1015,996
10,982,982,983,1022,980
11,961,961,955,1023,997
12,972,972,979,1023,991
13,927,927,925,998,959
14,988,988,992,1020,890
15,938,938,974,1018,975
16,978,978,861,1023,921
17,853,853,910,1014,979
18,957,957,972,1014,845
19,915,915,959,1024,907
20,884,884,872,1019,860
21,956,956,905,1009,948
22,945,945,889,997,819
23,894,894,998,1004,914
24,879,879,949,905,782
25,799,799,908,1017,862
26,826,826,847,1003,940
27,834,834,854,1013,860
28,989,989,827,1019,829
29,863,863,968,984,862
30,861,861,760,996,861
31,816,816,866,1006,805
32,930,930,826,932,701
33,693,693,894,998,717
34,733,733,753,980,891
35,798,798,918,1003,800
36,781,781,749,994,879
37,777,777,690,1011,829
38,827,827,890,997,795
39,899,899,915,912,826
40,787,787,926,981,834
41,858,858,687,1021,731
42,657,657,771,1000,755
43,906,906,771,999,629
44,853,853,788,945,842
45,703,703,819,1013,750
46,793,793,616,1024,836
47,698,698,731,955,894
48,767,767,828,910,768
49,865,865,827,954,712
50,871,871,715,1009,654
51,598,598,729,996,697
52,827,827,671,914,774
53,581,581,674,1001,681
54,693,693,964,996,748
55,783,783,746,975,950
56,625,625,745,981,718
57,584,584,804,977,524
58,566,566,660,888,856
59,688,688,824,933,676
60,792,792,570,994,599
61,486,486,796,890,651
62,831,831,529,801,710
63,516,516,609,903,702
64,598,598,668,843,482
65,889,889,729,756,712
66,844,844,615,982,927
67,789,789,457,924,729
68,775,775,763,962,584
69,694,694,694,987,662
70,617,617,626,940,584
71,723,723,529,901,957
72,795,795,817,882,519
73,575,575,713,975,642
74,746,746,462,779,740
75,582,582,677,895,655
76,674,674,740,940,527
77,495,495,640,1013,688
78,515,515,696,782,449
79,489,489,647,1020,571
80,458,458,506,968,512
81,572,572,551,711,666
82,647,647,532,879,638
83,564,564,689,820,714
84,771,771,502,952,625
85,558,558,571,862,606
86,450,450,653,969,801
87,524,524,601,940,557
88,514,514,555,776,690
89,491,491,503,866,468
90,671,671,594,793,571
91,549,549,671,1019,667
92,569,569,764,858,492
93,850,850,797,858,465
94,544,544,516,894,502
95,664,664,547,752,866
96,771,771,582,920,647
97,496,496,446,847,686
98,862,862,560,911,653
99,619,619,558,691,504
