,hist_dw,hist_lg,hist_GPU,GPU,LGB
0,1009,1009,1011,1006,1020
1,1003,1003,997,1005,1008
2,1007,1007,1010,1019,1012
3,1022,1022,1017,1011,1000
4,1016,1016,1011,1009,1007
5,1012,1012,991,994,983
6,1019,1019,1014,1016,1018
7,1005,1005,1003,999,1003
8,1020,1020,1020,1015,1016
9,1015,1015,1016,998,984
10,1008,1008,1011,1013,1011
11,1013,1013,1018,1005,1010
12,949,949,958,967,939
13,1017,1017,953,1008,972
14,993,993,980,940,1020
15,1003,1003,966,986,994
16,956,956,991,971,976
17,951,951,968,964,986
18,957,957,992,1011,1005
19,971,971,922,976,1015
20,917,917,978,1005,946
21,925,925,980,937,990
22,886,886,905,946,972
23,974,974,910,900,892
24,889,889,981,918,917
25,880,880,886,973,977
26,977,977,904,916,950
27,897,897,929,1011,892
28,930,930,902,902,979
29,923,923,1007,854,921
30,881,881,958,874,752
31,876,876,895,920,911
32,889,889,859,904,884
33,985,985,898,828,957
34,932,932,1004,842,855
35,911,911,861,836,976
36,899,899,963,928,900
37,986,986,974,910,889
38,999,999,757,990,944
39,854,854,888,990,1001
40,796,796,873,1008,860
41,856,856,778,846,752
42,770,770,857,718,987
43,922,922,912,972,816
44,897,897,784,943,843
45,823,823,826,928,923
46,786,786,868,730,931
47,866,866,854,801,803
48,897,897,909,818,926
49,967,967,936,831,800
50,805,805,800,741,948
51,816,816,823,972,683
52,726,726,820,846,831
53,883,883,960,834,682
54,765,765,923,866,826
55,982,982,649,991,894
56,944,944,774,582,856
57,790,790,759,909,685
58,876,876,780,747,844
59,807,807,905,737,878
60,758,758,895,599,759
61,810,810,941,737,669
62,734,734,748,774,750
63,775,775,642,992,738
64,807,807,760,675,842
65,736,736,827,872,862
66,683,683,849,643,873
67,774,774,960,781,841
68,660,660,944,912,609
69,784,784,723,724,929
70,930,930,731,901,700
71,768,768,793,815,657
72,909,909,690,795,626
73,517,517,954,683,646
74,728,728,946,619,692
75,884,884,681,832,764
76,736,736,687,896,810
77,887,887,925,732,841
78,733,733,798,681,826
79,915,915,745,653,705
80,683,683,687,617,590
81,572,572,592,777,788
82,786,786,669,689,657
83,716,716,597,504,793
84,705,705,836,815,650
85,850,850,752,746,784
86,713,713,766,750,639
87,678,678,777,632,683
88,751,751,852,799,773
89,599,599,682,623,857
90,618,618,790,652,771
91,891,891,566,689,747
92,853,853,698,732,626
93,807,807,797,707,717
94,871,871,702,813,853
95,817,817,809,769,677
96,750,750,729,535,642
97,586,586,669,676,654
98,652,652,940,830,785
99,778,778,594,515,579
