,CPU,EQBIN_dw,EQBIN_lg,GPU,LGB
f3,0.11653943394127077,0.11902451426123047,0.11902451426123047,0.11893437828353404,0.09349829784592656
f29,0.08605183475070441,0.08585121567922048,0.08585121567922048,0.08602672904022866,0.08292765353226958
f16,0.08599920901643439,0.0841292700705641,0.0841292700705641,0.08499898874571923,0.07347532133814404
f24,0.07298545605724739,0.07298806899168885,0.07298806899168885,0.07339154943172879,0.11674971526089556
f8,0.0607590890857823,0.06017302904441107,0.06017302904441107,0.06146254811313585,0.08840309832442152
f9,0.056241141506684224,0.05599802337850485,0.05599802337850485,0.05695555147059636,0.06431150599429175
f31,0.053862152543345886,0.05252096123418101,0.05252096123418101,0.05285397733097582,0.03627084066541637
f12,0.05277762457165741,0.05214985554490447,0.05214985554490447,0.052505508332629104,0.0550255323192073
f6,0.052384573744913315,0.05178907165602993,0.05178907165602993,0.05237085933226619,0.06886437662914756
f17,0.05175636610263818,0.05144766586477,0.05144766586477,0.05171978397837136,0.06691455258177936
f2,0.051338116480329835,0.051575877050560916,0.051575877050560916,0.0512518904862533,0.05951097716927272
f22,0.03991231764861554,0.040164186724950854,0.040164186724950854,0.04019315651693659,0.043043088559690815
f1,0.037401064728353625,0.03731683836247592,0.03731683836247592,0.03752896993639273,0.03616679545930095
f13,0.0347337645973003,0.03414199613835112,0.03414199613835112,0.03405985738659664,0.02192486789930731
f26,0.034494490298176375,0.03407212564003756,0.03407212564003756,0.03424819275316616,0.03230413699902496
f4,0.030781775112557246,0.029973714546008588,0.029973714546008588,0.030395515219148295,0.027491187479640352
f20,0.0052168157796417996,0.00537197418164955,0.00537197418164955,0.005048386860749837,0.0021176069879550066
f27,0.0051836226232646766,0.00545126221230254,0.00545126221230254,0.0051665243920790554,0.0020930457874165868
f19,0.0051691812072521435,0.005479591229385314,0.005479591229385314,0.005141646336520979,0.002026835013428007
f11,0.005163341032849385,0.005386324648280015,0.005386324648280015,0.00504767399638041,0.002130719365557207
f28,0.005147451899123413,0.00543072441805397,0.00543072441805397,0.005068643458484107,0.002075292844671891
f5,0.0051469508144697,0.005427619237301065,0.005427619237301065,0.005059788715058441,0.002079838007346329
f25,0.005135494757240793,0.005434021482428763,0.005434021482428763,0.005115885564807712,0.002092142441754886
f23,0.005124848566079778,0.005372661409189441,0.005372661409189441,0.0050184648617442856,0.0020629428529797124
f14,0.005116448411624607,0.005463685547388493,0.005463685547388493,0.0051314136764758905,0.002088292388634193
f18,0.005106978901850729,0.005466242442876055,0.005466242442876055,0.005091520883272953,0.002049887651602373
f30,0.005106002789049546,0.005435821918704691,0.005435821918704691,0.005096008272052935,0.002052229216190124
f7,0.005103894389959128,0.005431551682712481,0.005431551682712481,0.005006450225989465,0.0020998034425852713
f21,0.0050930533835524235,0.0054241573486225715,0.0054241573486225715,0.005067572643904434,0.0020064565637321037
f10,0.0050898441503721276,0.005380066426197779,0.005380066426197779,0.004985320300814757,0.0020731092490898165
f15,0.0050571550373350845,0.005369397936191171,0.005369397936191171,0.005042433324908971,0.002017138210035212
f0,0.005020506070323591,0.005358483690826127,0.005358483690826127,0.005014810129076429,0.002052711919284404
