,XGB,XGB_GPU,LGB
f25,0.259443867057,0.314905121164,0.180383020553
f22,0.0951534159275,0.090089193163,0.101954284246
f8,0.0873509383542,0.0851228484333,0.0564956367475
f29,0.0741111955872,0.0644155577209,0.0526634439253
f30,0.0664511308264,0.0624346237791,0.0187342768687
f28,0.0629237799925,0.0510157293327,0.181857744338
f12,0.0608882064885,0.0594805239788,0.104693553883
f16,0.0566499246245,0.0504540852166,0.0829504989451
f19,0.0489999371173,0.0429416200337,0.0604744483362
f5,0.0367324647335,0.0375857378908,0.0329190425693
f7,0.0328565091508,0.033075674171,0.0310548978014
f26,0.032285239084,0.0265712281521,0.0347256154672
f24,0.0312286549839,0.0323347071919,0.0254094233021
f6,0.0207762212545,0.016253729983,0.0127408941371
f1,0.0203841922727,0.0206531321812,0.0197329526981
f10,0.0137643225451,0.0126664876079,0.0032102661818
f27,0.0,0.0,0.0
f20,0.0,0.0,0.0
f23,0.0,0.0,0.0
f21,0.0,0.0,0.0
f0,0.0,0.0,0.0
f18,0.0,0.0,0.0
f17,0.0,0.0,0.0
f15,0.0,0.0,0.0
f14,0.0,0.0,0.0
f13,0.0,0.0,0.0
f11,0.0,0.0,0.0
f9,0.0,0.0,0.0
f4,0.0,0.0,0.0
f3,0.0,0.0,0.0
f2,0.0,0.0,0.0
f31,0.0,0.0,0.0
