,XGB_CPU,XGB_GPU,LGBM
0,0.682894,0.683029,0.682953953743
1,0.673898,0.674305,0.673970162868
2,0.66626,0.666774,0.666387617588
3,0.659377,0.65994,0.659558057785
4,0.653077,0.653649,0.653357982635
5,0.646967,0.647706,0.647336065769
6,0.641564,0.642398,0.641842663288
7,0.63647,0.637399,0.636881172657
8,0.631892,0.632666,0.632286369801
9,0.627917,0.628496,0.628133416176
10,0.623827,0.624722,0.624136686325
11,0.620196,0.620975,0.62028157711
12,0.616598,0.617763,0.616692662239
13,0.613328,0.614803,0.61371666193
14,0.610026,0.612025,0.610377907753
15,0.607277,0.609032,0.607623815536
16,0.604533,0.606549,0.604727208614
17,0.602257,0.604149,0.602404415607
18,0.600076,0.60143,0.600265264511
19,0.59756,0.599526,0.597756624222
20,0.595182,0.597391,0.595688164234
21,0.593333,0.595421,0.593634009361
22,0.591153,0.593125,0.591304123402
23,0.589104,0.591511,0.589384555817
24,0.587257,0.589693,0.587455809116
25,0.585388,0.588231,0.58587539196
26,0.583374,0.586554,0.58416980505
27,0.581554,0.58512,0.582805514336
28,0.580146,0.584375,0.581418693066
29,0.579073,0.582826,0.580549836159
30,0.577403,0.581636,0.578770041466
31,0.576646,0.58068,0.577756822109
32,0.575637,0.579605,0.576141834259
33,0.57468,0.578812,0.574839711189
34,0.573648,0.578178,0.574179470539
35,0.572716,0.577198,0.573566436768
36,0.572091,0.575983,0.5727648139
37,0.571446,0.57512,0.572042346001
38,0.570638,0.574374,0.570214092731
39,0.569799,0.573826,0.569461286068
40,0.56937,0.57309,0.569007098675
41,0.568782,0.572269,0.567800939083
42,0.567632,0.571771,0.566536307335
43,0.56702,0.57038,0.566006362438
44,0.566161,0.569938,0.565088927746
45,0.565917,0.569353,0.564491033554
46,0.565165,0.568878,0.564104378223
47,0.564772,0.568338,0.563612878323
48,0.564027,0.567817,0.563069045544
49,0.563696,0.567642,0.562519192696
