,EQBIN_dw,EQBIN_lg,LGB
f6,0.08894018438668753,0.07753175243280745,0.08976139095837296
f5,0.08893777448042686,0.0856854705040589,0.10921605050171215
f13,0.08194953379556044,0.08077313627802744,0.0757749070161931
f1,0.06858640741731101,0.06867969347215909,0.08210691039849326
f18,0.06515545541773661,0.07245150380272608,0.05055392760959855
f27,0.0635268879991228,0.060017659204344986,0.07753292646129299
f26,0.06041274438708332,0.06148454180978666,0.056502238022655915
f21,0.05929685409799734,0.058050174949558234,0.03415767571588055
f20,0.058597379224493776,0.057316133913631724,0.08416987883425509
f8,0.053487221468654825,0.0557983142248059,0.044992876306911435
f29,0.05331280351566914,0.054362859071038105,0.051683841832888
f19,0.05312240685178885,0.046638817461752566,0.05535498236918292
f22,0.04809532174786786,0.045150394158769674,0.06757604635614115
f12,0.04641878959782426,0.0399414052895763,0.03750248055512132
f23,0.037601926374696504,0.04091749842780431,0.04867249498940761
f3,0.029771612090056514,0.03169437893090878,0.03328905780607728
f24,0.003363613593419223,0.003630949406801241,0.00013972991829417768
f14,0.0032516593379766233,0.004642349752407534,0.00013303073375874335
f15,0.0030150916738827345,0.0036330443328756986,9.018876831448386e-05
f30,0.002991314747740401,0.003890378243960381,7.230766080438175e-05
f17,0.0029039681964065575,0.0033381680090944056,6.308837525809148e-05
f16,0.0028248749867126163,0.0039232279951565315,5.414436961947844e-05
f4,0.0028165401498467537,0.004163222785359853,4.678437606393222e-05
f7,0.002802800973839078,0.005290457921535485,0.0
f25,0.002667958923805541,0.003828367902598241,7.096633781302985e-05
f11,0.002649152972793367,0.0036014896795891287,8.818264358947843e-05
f31,0.0025382747574275413,0.004078508093035474,7.304282996609967e-05
f28,0.002484229002014175,0.003477243920555976,3.0026876470618586e-05
f2,0.00227391294226415,0.00408175049055638,0.00011449348375677536
f10,0.0022412952255635404,0.004546300204401881,7.93488430161737e-05
f9,0.0022313115805953653,0.003682703170563134,3.311497216953612e-05
f0,0.0017306980827348107,0.0036981041597528327,6.386407692111516e-05
