,CPU,EQBIN_dw,EQBIN_lg,GPU,LGB
f23,0.1073905221604974,0.10575765343480316,0.10575765343480316,0.10865946397008712,0.09661641666563774
f15,0.09249130490478338,0.09453133825404149,0.09453133825404149,0.09398207922346705,0.08877971792223355
f27,0.07421397206956906,0.07528396393135751,0.07528396393135751,0.07362294655909843,0.05326819615145976
f26,0.06594785539183608,0.06433907064938674,0.06433907064938674,0.0656477321090507,0.06068586159832288
f31,0.05717113137917917,0.05577261930975196,0.05577261930975196,0.05661292187706645,0.07598272478257609
f12,0.055898311706925774,0.05605964258268337,0.05605964258268337,0.05566841955113419,0.05149994110651705
f6,0.05221038189568403,0.05248273253923413,0.05248273253923413,0.05213254720596917,0.0640077546060276
f9,0.04843833807406231,0.048637605318860445,0.048637605318860445,0.048666046937184855,0.06608114196825625
f0,0.048017590284406476,0.047809282468929806,0.047809282468929806,0.04842589756054094,0.06722087333581588
f22,0.047295432651789676,0.046974855585472326,0.046974855585472326,0.04663440135018463,0.06414143169739477
f30,0.047240637495300136,0.04673026827017272,0.04673026827017272,0.04691745094905621,0.05363001159628254
f11,0.047101996840689456,0.04592193434996023,0.04592193434996023,0.04799413079015667,0.05494552649047351
f19,0.04020029101187217,0.04046143535100066,0.04046143535100066,0.040629885556778024,0.04863326578698653
f28,0.03811999143339607,0.0369927444494512,0.0369927444494512,0.0376676090784918,0.04316266368982891
f7,0.03605047664785384,0.03424645077379039,0.03424645077379039,0.03530447873164818,0.029843197168215704
f16,0.03376659091677921,0.03360861379739498,0.03360861379739498,0.03339163220360525,0.030014803702256523
f10,0.006888112450414077,0.0070877437341025805,0.0070877437341025805,0.006752007183749125,0.003261359311508863
f13,0.006881055166767651,0.007096007589211514,0.007096007589211514,0.006845804681600149,0.003217811462895993
f20,0.006853985396268882,0.007166370772017876,0.007166370772017876,0.006711693456319333,0.0033297952826786786
f24,0.006805601821268584,0.007159754114041551,0.007159754114041551,0.006750191932986605,0.0031354493622339015
f18,0.006800974042413091,0.007238949155835174,0.007238949155835174,0.006744069391621699,0.003142890812035311
f29,0.0067990843083358034,0.007210443212300418,0.007210443212300418,0.006771737026133296,0.0032119160724407396
f5,0.006784412119024321,0.007223985838561342,0.007223985838561342,0.006845873109533409,0.003207904918149114
f2,0.006782084435738851,0.007112415652287904,0.007112415652287904,0.006729776574157707,0.0031689544343656345
f17,0.006773218470047206,0.0071947936292639115,0.0071947936292639115,0.006781337875702379,0.003222800245297363
f25,0.006766862181530798,0.007079689067480115,0.007079689067480115,0.00684500717783279,0.0032195802200954953
f14,0.006751461222723839,0.007174663507009091,0.007174663507009091,0.006633890007437108,0.003190148848581327
f8,0.006737785281608477,0.00709383606417137,0.00709383606417137,0.006779023458475837,0.0031798811970085157
f4,0.006731533897350671,0.007143570215944991,0.007143570215944991,0.0066783788011331256,0.0032654118900907175
f3,0.0067067540455249975,0.007182115358932633,0.007182115358932633,0.006824050031318687,0.0032501354682909606
f1,0.006699817574656733,0.007175302449773392,0.007175302449773392,0.006734466403362958,0.0032626494469452268
f21,0.00668243272170189,0.007050148572774994,0.007050148572774994,0.006615049235116016,0.003219782759096863
