,hist_dw,hist_lg,hist_GPU,GPU,LGB
0,0.675223,0.675223,0.675178,0.675191,0.6751595019733617
1,0.655779,0.655779,0.655721,0.65549,0.6557043621106315
2,0.638423,0.638423,0.638375,0.638205,0.6381874090051284
3,0.627515,0.627515,0.627617,0.625605,0.6270388129688413
4,0.613373,0.613373,0.614442,0.61596,0.6143017945978728
5,0.602022,0.602022,0.602032,0.602861,0.6053842014886822
6,0.594109,0.594109,0.593852,0.592781,0.5936072542735175
7,0.585083,0.585083,0.585458,0.58593,0.5846486235945867
8,0.578413,0.578413,0.579243,0.578063,0.5771342873068112
9,0.571723,0.571723,0.572308,0.571179,0.5710179181740255
10,0.564867,0.564867,0.563335,0.562591,0.5639492411323016
11,0.556965,0.556965,0.555339,0.557277,0.555619849605544
12,0.550929,0.550929,0.54927,0.550742,0.5492225924914438
13,0.546082,0.546082,0.545478,0.546315,0.5440338706390947
14,0.542084,0.542084,0.540398,0.541411,0.539109685088367
15,0.538657,0.538657,0.536323,0.536596,0.5336953853809362
16,0.532526,0.532526,0.532571,0.533219,0.5301956091091733
17,0.530002,0.530002,0.528409,0.5285,0.5246480443907235
18,0.526968,0.526968,0.525467,0.525789,0.5215498030144456
19,0.521985,0.521985,0.521063,0.520342,0.518022502326307
20,0.516539,0.516539,0.515794,0.518162,0.5124606610358047
21,0.515008,0.515008,0.514263,0.514375,0.5103612638334833
22,0.512551,0.512551,0.512196,0.512929,0.5088283576527463
23,0.507185,0.507185,0.508089,0.510518,0.5041686467655503
24,0.505906,0.505906,0.503563,0.509271,0.5018107214016492
25,0.503695,0.503695,0.502194,0.505997,0.50035684800918
26,0.501629,0.501629,0.500373,0.50366,0.4940737625046353
27,0.497686,0.497686,0.498183,0.497404,0.4920757671969758
28,0.496108,0.496108,0.492484,0.495985,0.4911163703899663
29,0.492794,0.492794,0.491475,0.494839,0.4872372913744662
30,0.489796,0.489796,0.488161,0.493033,0.4850877851293563
31,0.486323,0.486323,0.484983,0.489061,0.4826488788854576
32,0.484662,0.484662,0.483592,0.487757,0.4815618010218549
33,0.483262,0.483262,0.481731,0.485044,0.4795498135094734
34,0.480717,0.480717,0.479599,0.481788,0.4782611329692003
35,0.479219,0.479219,0.478908,0.480899,0.47704431238522405
36,0.477805,0.477805,0.476479,0.478575,0.47460944703089714
37,0.476912,0.476912,0.475205,0.475222,0.47317011551278676
38,0.474475,0.474475,0.473513,0.471633,0.47186628072529124
39,0.473265,0.473265,0.472335,0.469988,0.4697286155137675
40,0.469968,0.469968,0.470628,0.468564,0.46637564524157193
41,0.468234,0.468234,0.469183,0.467714,0.4651414409199685
42,0.467256,0.467256,0.467008,0.466872,0.4638833578324941
43,0.466529,0.466529,0.465805,0.466074,0.46260495563765197
44,0.462801,0.462801,0.464731,0.464746,0.46027678730359073
45,0.461254,0.461254,0.46369,0.46232,0.4592678872583577
46,0.460242,0.460242,0.461619,0.461824,0.45747992984406216
47,0.459794,0.459794,0.461008,0.460855,0.4567598135779275
48,0.45885,0.45885,0.460469,0.458773,0.45404735098962357
49,0.457557,0.457557,0.459347,0.455778,0.45357260121505905
50,0.455774,0.455774,0.455972,0.455176,0.4529484706230083
51,0.455476,0.455476,0.454917,0.453601,0.4512747456518943
52,0.455076,0.455076,0.453991,0.450955,0.45045044685701446
53,0.452407,0.452407,0.451169,0.450328,0.4498847952793337
54,0.45151,0.45151,0.449881,0.448775,0.4491969537520016
55,0.45077,0.45077,0.449508,0.44787,0.4480069234527049
56,0.450322,0.450322,0.447532,0.446385,0.4468938441328464
57,0.448705,0.448705,0.446663,0.445491,0.4456884021091368
58,0.447959,0.447959,0.445249,0.444981,0.44394026391331204
59,0.444814,0.444814,0.4444,0.443494,0.4423160681289921
60,0.443328,0.443328,0.443687,0.442764,0.44088942000407566
61,0.44054,0.44054,0.442691,0.442358,0.44018618201379084
62,0.438559,0.438559,0.441902,0.441041,0.43907532051732584
63,0.435424,0.435424,0.441557,0.440185,0.43817963044069724
64,0.434603,0.434603,0.439347,0.438753,0.43691138709260985
65,0.432936,0.432936,0.438224,0.437428,0.43612829332722475
66,0.431279,0.431279,0.437478,0.437125,0.43574025155823903
67,0.430081,0.430081,0.43712,0.436721,0.4352877443522556
68,0.429167,0.429167,0.436141,0.435824,0.43485271765901223
69,0.428771,0.428771,0.435382,0.434856,0.4342210475477479
70,0.426665,0.426665,0.433945,0.433278,0.43212221623173463
