,XGB_CPU,XGB_GPU,LGBM
0,0.645325,0.645667,0.645485639572
1,0.603988,0.604402,0.604385435581
2,0.568006,0.568349,0.568456232548
3,0.535568,0.535567,0.535861372948
4,0.50658,0.506834,0.506521582603
5,0.479854,0.480294,0.480295956135
6,0.456056,0.456543,0.456451296806
7,0.433944,0.434197,0.434268921614
8,0.413633,0.414314,0.414711147547
9,0.395319,0.395591,0.396145433187
10,0.378861,0.379492,0.37900942564
11,0.362643,0.363828,0.36298763752
12,0.348507,0.349362,0.348788619041
13,0.334469,0.335778,0.335925608873
14,0.322284,0.32324,0.323674529791
15,0.310518,0.311858,0.312605649233
16,0.299819,0.30122,0.301983654499
17,0.289157,0.291647,0.291440278292
18,0.280375,0.281731,0.282379567623
19,0.271221,0.272912,0.273345172405
20,0.262754,0.264535,0.264882326126
21,0.254911,0.256044,0.256904989481
22,0.247859,0.249267,0.249042272568
23,0.241578,0.241226,0.242756336927
24,0.235014,0.234502,0.235606208444
25,0.227738,0.22892,0.229615956545
26,0.22183,0.222562,0.223408609629
27,0.216712,0.217444,0.217493385077
28,0.211456,0.211096,0.212125584483
29,0.206602,0.206681,0.207127764821
30,0.200741,0.202084,0.202138707042
31,0.196827,0.197369,0.198633730412
32,0.191927,0.193762,0.195139184594
33,0.189028,0.18952,0.190401732922
34,0.184557,0.185612,0.18565055728
35,0.18061,0.181545,0.181459769607
36,0.17695,0.177149,0.17906485498
37,0.173513,0.173824,0.176076978445
38,0.169561,0.169634,0.172481328249
39,0.166871,0.166831,0.169673159719
40,0.163611,0.163425,0.166179135442
41,0.161671,0.161324,0.163821205497
42,0.159506,0.158336,0.161019578576
43,0.156331,0.156139,0.158249795437
44,0.153839,0.153389,0.156071677804
45,0.150974,0.151379,0.154291778803
46,0.14826,0.149971,0.152071967721
47,0.146991,0.147701,0.150496333838
48,0.145298,0.145258,0.147319465876
49,0.142535,0.142427,0.145989745855
