,XGB,XGB_GPU,LGB
0,8204,7742,8136
1,7741,7667,7686
2,8023,7643,7796
3,7584,7316,7542
4,7552,7424,7322
5,7617,7274,7184
6,7286,7127,7110
7,7282,7321,7237
8,7214,7625,7773
9,7814,6889,6994
10,6917,7001,6758
11,6910,6815,6933
12,6546,6907,6480
13,6929,6513,7096
14,6464,6841,6896
15,6591,6579,6333
16,6237,6236,6597
17,6477,6301,6447
18,6011,5963,5975
19,6337,6203,5890
20,6500,5949,6232
21,5924,5704,6314
22,5581,5498,6317
23,5777,6159,6511
24,6082,6022,6297
25,6019,6217,5968
26,5742,4905,6081
27,5170,5456,5573
28,5182,5735,5689
29,5074,4770,4821
30,5429,4645,5432
31,4899,5293,4773
32,4995,5919,6214
33,4626,4876,4570
34,4520,4197,6254
35,4466,4593,5193
36,4622,4284,4015
37,3925,3875,4896
38,5079,4007,6388
39,4728,4836,4503
40,4663,3845,3802
41,4372,4365,4694
42,3986,3921,4476
43,4466,4265,4439
44,4770,3807,4442
45,6739,4091,4741
46,3733,4587,3945
47,4530,5843,5777
48,3198,3071,4901
49,5512,4415,3964
50,4415,3634,5833
51,4006,5681,3605
52,4779,2719,4471
53,2754,4806,5822
54,4410,3109,3164
55,2522,6487,4121
56,2129,2804,5987
57,3584,3097,1949
58,6279,4214,2866
59,2615,2124,2179
60,2086,3257,1497
61,5962,1421,3251
62,2559,5848,6553
63,3826,4311,3527
64,2529,1609,3203
65,2816,4496,2794
66,1959,6131,2699
67,4004,4062,3288
68,3423,2909,2834
69,986,1603,2856
70,2859,2136,2266
71,3091,2405,2127
72,1354,886,2634
73,2341,2484,4302
74,763,1062,3684
75,1035,2207,2024
76,1074,2031,5261
77,918,1946,4524
78,1668,853,4401
79,1073,1481,4007
80,2699,2156,2328
81,2446,1747,1652
82,4230,2076,2290
83,3518,6480,4649
84,1031,4227,4341
85,3815,2818,1840
86,4454,1067,3134
87,1088,723,1106
88,2040,1331,3739
89,2695,1545,1311
90,693,3588,2388
91,4500,759,1247
92,1338,641,3048
93,2303,542,3304
94,3996,2216,3255
95,6473,1318,1173
96,594,1380,3241
97,1976,1030,1848
98,3520,1685,1459
99,2270,903,2937
