,CPU,EQBIN_dw,EQBIN_lg,GPU,LGB
73,0.139239,0.135513,0.135513,0.140251,0.13272422476666002
74,0.138974,0.135159,0.135159,0.140132,0.13099562867234188
75,0.136176,0.134437,0.134437,0.139835,0.13032986151577
76,0.13538,0.133612,0.133612,0.138584,0.12957077508512319
77,0.134226,0.133471,0.133471,0.138466,0.12862866075394416
78,0.133092,0.131699,0.131699,0.138283,0.12703710590600253
79,0.132984,0.129883,0.129883,0.13819,0.1258555206576765
80,0.132618,0.129597,0.129597,0.137432,0.123706264921037
81,0.129961,0.12894,0.12894,0.137272,0.12350259983242041
82,0.129656,0.128493,0.128493,0.136638,0.12308181044318184
83,0.12776,0.128176,0.128176,0.134368,0.12222433805914884
84,0.126946,0.12656,0.12656,0.133492,0.12209081752584874
85,0.126079,0.124613,0.124613,0.133291,0.12137459360740352
86,0.125985,0.123394,0.123394,0.13279,0.12050450252625797
87,0.125223,0.121338,0.121338,0.132649,0.11988798196268678
88,0.12516,0.120438,0.120438,0.132011,0.11851630472878122
89,0.125019,0.119003,0.119003,0.13184,0.11830638017398815
90,0.124755,0.117677,0.117677,0.130844,0.11801472016278898
91,0.124334,0.117284,0.117284,0.130742,0.11656678931015223
92,0.124259,0.116007,0.116007,0.130335,0.11473012859313536
93,0.124132,0.114453,0.114453,0.129855,0.11420954142307567
94,0.123952,0.113131,0.113131,0.128839,0.11370263915836835
95,0.123871,0.11193,0.11193,0.128362,0.11336906943336901
96,0.12374,0.111578,0.111578,0.127925,0.11277599960844477
97,0.123652,0.111327,0.111327,0.12659,0.11123467062596529
98,0.123491,0.111211,0.111211,0.126503,0.11082188520157885
99,0.122669,0.110426,0.110426,0.125793,0.1103649849978378
