,XGB,XGB_GPU,LGB
0,0.638322,0.638496,0.638458073139
1,0.592437,0.592577,0.593526363373
2,0.553686,0.553773,0.553938865662
3,0.519639,0.519753,0.52073931694
4,0.489604,0.489917,0.491476356983
5,0.463685,0.463877,0.464541226625
6,0.440731,0.440878,0.440898925066
7,0.42021,0.419855,0.420354932547
8,0.40141,0.402075,0.402220398188
9,0.38505,0.385311,0.385567903519
10,0.370299,0.370409,0.370701372623
11,0.356989,0.35685,0.357163637877
12,0.344864,0.343124,0.344818025827
13,0.333007,0.331984,0.334415018559
14,0.322038,0.321364,0.322803258896
15,0.312253,0.311378,0.31312790513
16,0.302653,0.302382,0.304920762777
17,0.294093,0.293867,0.29657548666
18,0.28681,0.285917,0.288853287697
19,0.279728,0.278582,0.281642824411
20,0.272902,0.27233,0.275073885918
21,0.267322,0.26611,0.268933624029
22,0.261549,0.260809,0.263003021479
23,0.255878,0.255608,0.257271528244
24,0.250833,0.250347,0.25213816762
25,0.246229,0.245714,0.247555926442
26,0.240756,0.240819,0.242785602808
27,0.237236,0.236771,0.238361954689
28,0.232305,0.232892,0.234213292599
29,0.228076,0.229187,0.229575589299
30,0.224433,0.225684,0.226812392473
31,0.220709,0.222737,0.222911939025
32,0.218276,0.220141,0.219781965017
33,0.216078,0.216944,0.21600882709
34,0.213692,0.214615,0.212973207235
35,0.211392,0.210857,0.210474386811
36,0.209546,0.209024,0.208753973246
37,0.2076,0.205436,0.205875858665
38,0.205446,0.203484,0.204291090369
39,0.203523,0.201988,0.202218994498
40,0.201843,0.198953,0.199711620808
41,0.198891,0.196092,0.198409989476
42,0.197069,0.194775,0.196228072047
43,0.195827,0.191963,0.193245068192
44,0.193706,0.1903,0.19048909843
45,0.191849,0.188438,0.189257785678
46,0.190928,0.187274,0.188594892621
47,0.189133,0.186266,0.187190100551
48,0.188487,0.185324,0.186691120267
49,0.187271,0.183989,0.18550541997
50,0.186011,0.183473,0.185128718615
51,0.184718,0.18226,0.184300124645
52,0.184379,0.181722,0.183890625834
53,0.183541,0.180247,0.182472780347
54,0.182696,0.179798,0.180747762322
55,0.181797,0.179334,0.180141165853
56,0.18079,0.17791,0.178305178881
57,0.180581,0.177375,0.177981972694
58,0.180268,0.17697,0.177041843534
59,0.179777,0.176538,0.176729768515
60,0.178347,0.17577,0.176197811961
61,0.177986,0.175523,0.175149306655
62,0.177426,0.174966,0.174697324634
63,0.176453,0.174856,0.171742752194
64,0.175224,0.174538,0.171200528741
65,0.174759,0.173294,0.170820355415
66,0.17461,0.173039,0.169384181499
67,0.174048,0.172812,0.169138967991
68,0.173399,0.171882,0.168610930443
69,0.172278,0.171483,0.167902499437
70,0.171982,0.170949,0.166985094547
71,0.171222,0.170151,0.165819987655
72,0.170591,0.17007,0.165312737226
73,0.169894,0.169825,0.164466589689
74,0.168983,0.169723,0.164265155792
75,0.168771,0.168897,0.163660749793
76,0.168506,0.167893,0.163187026978
77,0.167903,0.167689,0.16040097177
78,0.167692,0.167396,0.159850776196
79,0.165221,0.166962,0.158592566848
80,0.164836,0.166375,0.15810546279
81,0.164561,0.166199,0.157828599215
82,0.164267,0.165573,0.156384631991
83,0.164166,0.165325,0.155582666397
84,0.163686,0.164819,0.155104964972
85,0.163339,0.164598,0.154081791639
86,0.163302,0.163382,0.153233394027
87,0.163054,0.162686,0.152829810977
88,0.1629,0.16254,0.151185750961
89,0.161931,0.160947,0.150944396853
90,0.161876,0.160222,0.150007039309
91,0.161713,0.16004,0.149870067835
92,0.161581,0.159978,0.148418694735
93,0.160787,0.159505,0.147280827165
94,0.160576,0.159424,0.146543636918
95,0.160288,0.158855,0.145908296108
96,0.159814,0.158056,0.145270451903
97,0.159735,0.157935,0.145043998957
98,0.159335,0.156101,0.144859626889
99,0.158875,0.154873,0.14429743588
