,XGB_CPU,LGBM
f25,0.0967705995636,0.140138894435
f27,0.0682020051526,0.0768384288718
f26,0.0616352396522,0.0643139079166
f22,0.0522610002059,0.0558683532809
f5,0.0518272553331,0.06398471559
f24,0.0505628188692,0.057698206778
f0,0.0382671803576,0.0439307882956
f21,0.035696301669,0.0373836805116
f3,0.0348446893775,0.0406867897837
f17,0.0332885041151,0.0327852690625
f9,0.0315758977614,0.0348470286472
f1,0.0288852486384,0.0296151021553
f13,0.0284884966457,0.0280204211682
f10,0.0284865836699,0.02578170586
f6,0.0284673021841,0.0311855734681
f8,0.0276687901963,0.00443541133713
f20,0.0275220362737,0.00327913725005
f2,0.0272019380763,0.0276207877322
f23,0.0271154445291,0.0242283459361
f4,0.0270808990566,0.0249195315981
f14,0.0263624658781,0.023647607606
f19,0.0260655355503,0.0245332424206
f7,0.0255492495452,0.0244683281485
f18,0.0253542008551,0.0218220062136
f15,0.025145746545,0.0253702317552
f11,0.024998709457,0.0266640579715
f12,0.0210110863711,0.00283701220923
f16,0.0196647744711,0.00309543399762
