,XGB,XGB_GPU,LGB
0,510,510,510
1,511,511,510
2,510,509,509
3,512,510,512
4,510,511,511
5,506,509,512
6,509,509,511
7,511,505,510
8,511,512,507
9,501,502,511
10,509,512,498
11,506,502,512
12,512,499,509
13,507,500,498
14,498,512,511
15,511,499,481
16,502,510,500
17,476,477,485
18,506,482,508
19,493,505,505
20,501,477,488
21,468,504,475
22,476,477,460
23,486,495,508
24,486,473,488
25,468,483,504
26,509,460,474
27,414,454,462
28,470,511,454
29,457,488,370
30,508,454,473
31,474,465,484
32,443,423,395
33,505,455,472
34,414,457,367
35,461,446,400
36,467,401,414
37,491,418,477
38,436,446,483
39,412,465,410
40,408,430,383
41,388,416,438
42,435,358,495
43,396,364,410
44,323,442,330
45,444,459,402
46,439,347,410
47,414,455,432
48,411,460,397
49,381,351,361
50,346,380,419
51,376,365,428
52,379,462,387
53,380,390,387
54,349,409,413
55,454,344,380
56,369,452,391
57,478,394,393
58,494,352,366
59,342,464,362
60,345,409,422
61,401,480,347
62,292,367,306
63,313,291,486
64,373,314,315
65,384,291,323
66,312,341,345
67,336,360,497
68,504,384,346
69,403,358,331
70,436,334,505
71,233,323,392
72,316,492,392
73,437,404,371
74,406,296,486
75,340,389,410
76,400,478,361
77,379,252,452
78,453,236,324
79,276,392,352
80,251,291,352
81,231,453,364
82,400,478,426
83,316,501,351
84,459,353,443
85,400,248,302
86,407,354,312
87,285,456,290
88,294,471,371
89,385,219,398
90,187,358,314
91,269,354,208
92,358,420,367
93,301,408,376
94,356,213,483
95,246,229,316
96,416,261,501
97,373,254,352
98,297,470,440
99,456,367,413
