,XGB_CPU,XGB_GPU,LGBM
0,0.666987,0.666987,0.667106568813
1,0.644451,0.644445,0.64466303587
2,0.624511,0.624504,0.624749004841
3,0.606652,0.606645,0.606890141964
4,0.590432,0.590434,0.590743482113
5,0.575439,0.575405,0.575954794884
6,0.561901,0.562083,0.562430799007
7,0.548912,0.549172,0.549993932247
8,0.537247,0.537623,0.538660764694
9,0.526288,0.526637,0.527714848518
10,0.516756,0.516675,0.517683207989
11,0.507492,0.507315,0.508309423923
12,0.498752,0.498633,0.499482452869
13,0.490361,0.489798,0.490546375513
14,0.482126,0.481569,0.482166111469
15,0.47468,0.474858,0.475388079882
16,0.467889,0.467888,0.46724948287
17,0.461286,0.461061,0.459571003914
18,0.454528,0.45413,0.453288435936
19,0.447319,0.447423,0.447432607412
20,0.441311,0.441969,0.441674619913
21,0.434664,0.435794,0.435998857021
22,0.429722,0.430041,0.430025756359
23,0.424502,0.425306,0.424846976995
24,0.419687,0.419003,0.419968247414
25,0.415603,0.41446,0.414673805237
26,0.410697,0.410307,0.410645186901
27,0.405653,0.406294,0.406129449606
28,0.401289,0.400386,0.402800232172
29,0.397805,0.397115,0.39686819911
30,0.394066,0.394029,0.393501877785
31,0.391015,0.390371,0.388450175524
32,0.386614,0.385494,0.385624736547
33,0.381081,0.381639,0.381728172302
34,0.378184,0.378285,0.378899753094
35,0.374644,0.373718,0.375004857779
36,0.372114,0.371147,0.371887624264
37,0.36946,0.368234,0.369067102671
38,0.367082,0.364841,0.367040157318
39,0.364859,0.362635,0.364154934883
40,0.361771,0.359998,0.359806507826
41,0.358569,0.356513,0.356395035982
42,0.355236,0.35364,0.353839069605
43,0.353008,0.351787,0.351741373539
44,0.351065,0.349894,0.349316507578
45,0.349297,0.346399,0.347076028585
46,0.345701,0.343871,0.345717430115
47,0.342156,0.341393,0.343080788851
48,0.340015,0.338431,0.340513497591
49,0.338244,0.33703,0.33863556385
