,XGB_CPU,XGB_GPU,LGBM
0,18304,17605,18687
1,17319,17240,17685
2,16929,17015,17414
3,17237,17254,17468
4,16490,16249,17033
5,16900,16724,16715
6,16436,16047,16592
7,16668,16848,17273
8,16037,15833,15954
9,15731,15679,16382
10,14959,14458,15549
11,15717,15032,16035
12,14059,14184,14737
13,15379,14187,13634
14,13549,13737,14051
15,13968,12956,13285
16,13210,13028,13243
17,13520,11696,13820
18,11150,13275,12041
19,12885,11337,13039
20,11769,11758,11953
21,12030,12036,12203
22,10719,10387,11992
23,9901,12111,10167
24,10820,10789,12037
25,11508,9025,10266
26,9620,10464,10150
27,9623,8412,10773
28,9480,11765,9224
29,8594,8718,9527
30,10662,9167,9523
31,8286,8568,8043
32,10609,7228,7604
33,7098,8098,10462
34,9686,7578,10059
35,8529,8869,8658
36,7954,9132,6180
37,7456,7012,7280
38,8968,9031,6976
39,6462,6831,7230
40,8023,7783,7688
41,5544,4932,6026
42,6076,7019,6437
43,7391,5028,6805
44,6619,6676,5605
45,7183,5434,5254
46,6150,4820,5483
47,4195,5996,5003
48,5774,6481,7752
49,6447,7423,4868
