,XGB_CPU,XGB_GPU,LGBM
f1,0.0542100178484,0.0555560013041,0.058573924235
f20,0.0490733307469,0.0493715605992,0.0449390204925
f2,0.0477190972063,0.0487025472019,0.0704615123977
f8,0.0462683459008,0.0456967711027,0.0573857497941
f19,0.0459785496838,0.0466759651877,0.0598884439179
f16,0.0453366728297,0.0457264842815,0.0536202743515
f3,0.0450236379411,0.0453472331244,0.0685646870638
f24,0.0448282901363,0.0448472476877,0.0474420041766
f5,0.0441416359369,0.0443821874741,0.0585553429504
f27,0.0430571334974,0.0429689022632,0.042123986885
f26,0.0424577160884,0.0417154614908,0.0410879685669
f14,0.0423511979484,0.0416645922499,0.0364136650684
f4,0.042171636216,0.0425171693867,0.0368021855111
f22,0.042088725252,0.0413300351954,0.0448651870286
f0,0.0417374146808,0.04186828815,0.0439932393892
f23,0.0392693205545,0.0383066802189,0.03406070885
f6,0.0385250602308,0.0384947326121,0.028547717997
f10,0.0381599464841,0.0383302442633,0.031601429365
f7,0.037595317591,0.036623440216,0.0293859157454
f18,0.0366038920982,0.0360200870171,0.0255283918085
f25,0.0169002482211,0.0167080080705,0.0108312425052
f15,0.0168004049822,0.0168021338418,0.0107221964067
f9,0.0167674689939,0.0165986428747,0.0106911289264
f17,0.0167126135541,0.0166626706125,0.0108594445552
f11,0.0166596665199,0.0170708420699,0.0107024058923
f21,0.0165473619287,0.0168866648198,0.0106813446996
f13,0.0165283042349,0.0164449564088,0.0106879362348
f12,0.0164869926934,0.0166804502756,0.0109829451852
