,XGB,LGB
f15,0.0498563404861,0.0441153871874
f4,0.0491512641472,0.0647520403688
f22,0.0484510192551,0.0611126426806
f12,0.047618222865,0.0586516362083
f25,0.0453124429492,0.055105621336
f20,0.0452930747407,0.048361391648
f19,0.0449269856672,0.0488754427805
f13,0.0448314862607,0.0554145824731
f27,0.0447845222625,0.0533003007119
f18,0.0447615938851,0.0413595377673
f8,0.0442402601393,0.0417571275201
f6,0.0440200302752,0.0472849175481
f3,0.0434763991585,0.0442331676462
f9,0.041841881082,0.0366349599776
f21,0.0411026904271,0.0413387053925
f14,0.0410189074897,0.0407004861407
f7,0.0401555587009,0.0367845732229
f10,0.0395935162109,0.0364294865538
f24,0.0392785409965,0.0332591951528
f17,0.0362007750262,0.0293407576352
f23,0.0156325797689,0.0102133880461
f26,0.0155938380789,0.010188038532
f5,0.0155628212835,0.010218335495
f2,0.0155297058101,0.0102798285144
f11,0.0155170458445,0.0100163103414
f1,0.0154385773334,0.0100058293498
f16,0.0154282640045,0.0100797333064
f0,0.0153816558511,0.0101865764632
