,XGB,XGB_GPU,LGB
0,3838,3836,3855
1,3738,3714,3751
2,3758,3736,3728
3,3729,3707,3743
4,3729,3679,3822
5,3614,3610,3741
6,3715,3688,3687
7,3702,3682,3618
8,3639,3602,3667
9,3722,3659,3673
10,3532,3533,3637
11,3532,3501,3528
12,3593,3550,3550
13,3593,3568,3535
14,3432,3468,3628
15,3335,3506,3460
16,3480,3370,3352
17,3295,3248,3583
18,3572,3490,3389
19,3289,3351,3222
20,3320,3159,2839
21,3126,3283,3217
22,3023,2985,3129
23,2863,2893,3046
24,3155,3219,2884
25,3173,3021,2840
26,2820,2988,2915
27,3035,2593,2622
28,2783,2635,3378
29,2991,3071,2349
30,3056,2408,2947
31,2305,2582,2549
32,2795,2551,2724
33,2553,2381,3049
34,2565,2716,2094
35,2500,2799,2642
36,2514,2416,2085
37,2375,2043,2252
38,1966,2323,2490
39,2584,2794,2402
40,1923,2330,2915
41,2798,2180,1789
42,2637,2375,2090
43,2810,2931,2458
44,1489,1861,3101
45,2311,2129,1762
46,2837,1825,1964
47,2698,1460,2431
48,1404,2309,2450
49,1771,2217,1549
50,1735,1501,1618
51,2240,2063,2854
52,2794,1732,1666
53,1237,1216,1605
54,1696,2522,2589
55,1730,2726,1783
56,2396,1841,2934
57,1828,3159,2489
58,2190,1255,1766
59,1226,1552,1217
60,1420,1073,2242
61,2834,2205,1347
62,1455,2278,2395
63,2170,1473,1363
64,1735,1452,1441
65,2599,1457,2035
66,2476,1441,2201
67,1724,1274,2728
68,977,2125,2381
69,2648,1266,1987
70,2612,1652,1462
71,2171,1944,2243
72,1214,1237,1285
73,1500,1562,1213
74,1452,1447,1898
75,2424,1244,1702
76,1609,1907,1611
77,1352,648,2279
78,1241,1538,1634
79,1963,1131,1903
80,815,1873,2780
81,1719,1734,1533
82,1304,1024,2857
83,1476,1337,1466
84,1610,713,792
85,2785,3194,1969
86,814,3089,1268
87,2739,1676,2152
88,2139,1702,1858
89,1376,1056,1403
90,2896,1687,2000
91,2162,1852,1821
92,1125,3053,2037
93,1801,2540,2748
94,2137,2870,1521
95,2657,703,1708
96,1593,1474,3442
97,1332,1667,2344
98,2819,714,1009
99,796,1878,2258
