,XGB,XGB_GPU,LGB
f4,0.680724492609,0.685296221832,0.730716867701
f11,0.0664264825851,0.0665125346838,0.0651496521867
f8,0.0662943198434,0.0655300247542,0.0471949679147
f13,0.0528403791902,0.0519676930535,0.0443700000062
f1,0.0457519120438,0.0424670231328,0.0381657436436
f12,0.0329827054808,0.0318630556409,0.0328712820217
f14,0.0300149880004,0.033355042637,0.0316503117717
f9,0.0249647202475,0.0230084042656,0.00988117475398
f0,0.0,0.0,0.0
f2,0.0,0.0,0.0
f3,0.0,0.0,0.0
f5,0.0,0.0,0.0
f6,0.0,0.0,0.0
f7,0.0,0.0,0.0
f10,0.0,0.0,0.0
f15,0.0,0.0,0.0
