,XGB,XGB_GPU,LGB
0,898,878,890
1,894,895,869
2,887,885,867
3,853,844,893
4,889,886,850
5,903,890,858
6,842,830,838
7,833,838,851
8,825,840,799
9,860,839,859
10,831,824,850
11,841,830,823
12,819,836,836
13,838,832,856
14,839,824,811
15,835,802,814
16,799,787,810
17,805,748,796
18,746,788,807
19,750,789,775
20,791,783,749
21,676,710,732
22,705,702,763
23,748,680,662
24,711,630,618
25,652,727,626
26,707,722,756
27,621,614,704
28,695,593,628
29,661,645,615
30,592,678,603
31,567,647,722
32,674,667,676
33,590,650,674
34,597,638,617
35,660,690,649
36,703,607,701
37,570,737,641
38,610,568,538
39,544,695,543
40,698,599,541
41,475,590,692
42,653,617,629
43,572,504,597
44,593,556,588
45,464,561,572
46,584,560,436
47,456,613,612
48,543,423,484
49,354,399,415
50,383,345,487
51,374,669,476
52,240,385,446
53,341,489,457
54,390,479,450
55,480,317,485
56,292,454,365
57,385,305,386
58,881,364,479
59,459,314,387
60,402,414,322
61,252,435,311
62,353,239,532
63,290,379,274
64,864,453,528
65,320,835,236
66,668,208,474
67,361,252,767
68,261,629,255
69,245,352,283
70,289,544,480
71,239,708,441
72,166,248,397
73,750,137,608
74,283,245,599
75,356,283,240
76,320,286,308
77,139,380,462
78,439,812,306
79,173,765,329
80,197,307,345
81,165,269,771
82,736,195,476
83,392,129,420
84,430,234,349
85,607,273,239
86,535,172,378
87,223,255,228
88,108,229,490
89,537,146,673
90,286,178,245
91,448,267,520
92,132,130,473
93,146,262,881
94,367,707,487
95,261,112,436
96,718,427,295
97,177,214,598
98,153,431,501
99,125,381,432
