,XGB,XGB_GPU,LGB
0,64,63,64
1,64,63,64
2,64,63,64
3,64,63,64
4,64,63,64
5,64,63,64
6,64,63,64
7,64,63,64
8,64,61,64
9,64,61,63
10,64,61,64
11,64,61,64
12,63,57,63
13,64,61,64
14,64,61,64
15,64,61,64
16,64,63,64
17,64,61,64
18,64,60,64
19,64,63,64
20,64,62,64
21,64,64,64
22,64,61,64
23,64,63,64
24,64,63,64
25,64,64,64
26,64,64,64
27,64,61,64
28,64,64,64
29,64,61,64
30,64,60,64
31,64,64,64
32,63,57,64
33,64,64,64
34,64,57,64
35,64,64,64
36,63,63,64
37,64,64,63
38,64,64,64
39,63,64,64
40,64,64,64
41,63,64,62
42,64,64,64
43,63,63,64
44,64,64,64
45,63,64,62
46,64,63,64
47,64,60,62
48,61,63,64
49,64,64,64
50,64,61,62
51,63,62,64
52,63,64,63
53,62,64,64
54,63,64,64
55,64,59,59
56,58,64,64
57,64,64,62
58,64,64,62
59,60,60,63
60,61,64,64
61,60,60,64
62,50,64,63
63,56,64,59
64,64,59,64
65,63,53,57
66,61,63,58
67,56,57,64
68,59,64,62
69,64,57,58
70,63,64,64
71,50,48,55
72,61,64,64
73,64,62,64
74,54,64,59
75,64,52,61
76,64,64,54
77,59,61,64
78,59,57,64
79,63,58,60
80,64,58,64
81,64,56,60
82,63,64,64
83,60,54,57
84,61,64,64
85,63,61,64
86,54,63,62
87,57,61,58
88,61,58,64
89,61,64,63
90,53,59,60
91,58,56,55
92,59,64,64
93,64,61,64
94,64,64,63
95,64,64,64
96,64,61,63
97,58,62,64
98,63,60,64
99,64,51,64
