,CPU,EQBIN_dw,EQBIN_lg,GPU,LGB
0,0.668203,0.668197,0.668197,0.668201,0.6682335183254343
1,0.646751,0.646934,0.646934,0.646749,0.6468955670656189
2,0.628633,0.627251,0.627251,0.628629,0.6272493050570722
3,0.612551,0.611695,0.611695,0.612547,0.6115661329199477
4,0.598069,0.596736,0.596736,0.598066,0.5966632332379076
5,0.585809,0.58371,0.58371,0.585805,0.583604638372626
6,0.574026,0.57306,0.57306,0.574023,0.5729141697635973
7,0.563541,0.563008,0.563008,0.563554,0.5628630868240045
8,0.553353,0.552795,0.552795,0.553364,0.552746118306305
9,0.544904,0.543372,0.543372,0.544915,0.543379317468163
10,0.536853,0.535271,0.535271,0.536862,0.5345911876583337
11,0.530728,0.526925,0.526925,0.530737,0.5272366386881518
12,0.523335,0.519201,0.519201,0.523344,0.5209013502906515
13,0.517385,0.514385,0.514385,0.517394,0.5139139702113614
14,0.510281,0.508657,0.508657,0.510289,0.5077380952751681
15,0.504056,0.502499,0.502499,0.504065,0.5021512350936435
16,0.499364,0.497722,0.497722,0.499371,0.49842878030329263
17,0.495359,0.493141,0.493141,0.495366,0.4927555811772861
18,0.492456,0.488844,0.488844,0.492452,0.4882803435633266
19,0.487771,0.485811,0.485811,0.487766,0.48455860890232594
20,0.485183,0.483577,0.483577,0.485362,0.48216444103253486
21,0.480362,0.47872,0.47872,0.480529,0.48005513241949294
22,0.475952,0.47627,0.47627,0.476102,0.4768217782706478
23,0.473546,0.474109,0.474109,0.473718,0.4728442692863166
24,0.469666,0.472459,0.472459,0.469834,0.47092792597711325
25,0.467608,0.470074,0.470074,0.467769,0.46767199458696873
26,0.466086,0.467001,0.467001,0.466144,0.4658234006205599
27,0.46352,0.465466,0.465466,0.464356,0.4644727128528475
28,0.461897,0.463757,0.463757,0.460366,0.4619651115465916
29,0.459418,0.460542,0.460542,0.458505,0.4603758196795264
30,0.455658,0.458417,0.458417,0.456751,0.45887699625837963
31,0.453979,0.456701,0.456701,0.4543,0.4570569958946874
32,0.451451,0.453351,0.453351,0.451539,0.4539539239783058
33,0.450175,0.451737,0.451737,0.450419,0.4509474967345551
34,0.448787,0.448767,0.448767,0.448163,0.44994290450436364
35,0.445499,0.447876,0.447876,0.446957,0.44711641480105674
