,XGB,XGB_GPU,LGB
0,8477,8091,8533
1,8011,8074,8213
2,8246,8133,8466
3,8357,8224,8716
4,8741,8656,8409
5,8048,8072,8971
6,8957,8279,7998
7,8257,9025,8663
8,8923,8076,8357
9,8107,8706,9075
10,9116,7966,8224
11,8081,8672,8734
12,7985,7060,7904
13,7057,8081,8651
14,7960,7692,8000
15,7979,8119,7172
16,7608,7318,7439
17,7119,7511,7196
18,7442,6371,7476
19,6279,6907,7239
20,7253,7009,7223
21,6929,6052,6663
22,6429,6131,6508
23,5815,6726,6297
24,6173,5743,5827
25,5552,5948,5067
26,5927,4990,5457
27,5363,6480,5804
28,6019,5994,5968
29,4350,4492,6211
30,5139,4903,5727
31,4675,3911,4710
32,5257,4500,5463
33,5390,5245,5258
34,3190,5436,4913
35,2865,4056,3929
36,5075,3294,3347
37,5117,5133,3716
38,4138,3640,2929
39,2973,3008,3847
40,2750,4085,3355
41,4596,2268,3113
42,2116,2290,3941
43,2418,4110,1762
44,2848,3509,2732
45,3017,3306,3490
46,2407,1847,2039
47,4523,3423,3346
48,2920,2847,1546
49,1717,3263,2277
50,1583,3684,2730
51,5098,3298,1835
52,2480,1656,2017
53,3172,2859,4752
54,2035,1939,3107
55,3416,2564,1812
56,2351,1497,3366
57,5689,2997,3460
58,2954,2632,1492
59,1355,1540,2022
60,2450,2655,2861
61,5034,2575,2105
62,1882,1181,1192
63,1653,1837,1627
64,2695,1172,3410
65,2418,2211,1865
66,2191,2858,2929
67,1493,1525,1137
68,1344,947,4043
69,2252,2535,2327
70,1222,799,2040
71,4090,1183,1377
72,966,2857,2783
73,1535,2335,2751
74,2244,2204,4728
75,1634,2535,2512
76,694,2839,1100
77,1609,2886,2554
78,3325,1581,1499
79,1027,2980,2869
80,3141,3204,1637
81,3175,1581,1762
82,1653,2835,1062
83,1870,3116,1568
84,1878,1300,1971
85,1384,2808,1193
86,2019,1811,3039
87,1964,1512,729
88,1307,2514,2114
89,2407,1650,900
90,777,1420,3828
91,1284,1130,2036
92,972,3184,3280
93,2654,1864,1563
94,958,1807,3860
95,5413,791,1504
96,4522,3097,1139
97,3542,1214,2160
98,1023,1219,1037
99,2504,493,719
