,EQBIN_dw,EQBIN_lg,LGB
0,1384,1384,1445
1,1287,1287,1296
2,1282,1282,1266
3,1295,1295,1291
4,1344,1344,1277
5,1315,1315,1314
6,1234,1234,1257
7,1261,1261,1254
8,1309,1309,1348
9,1287,1287,1243
10,1241,1241,1225
11,1228,1228,1220
12,1211,1211,1177
13,1163,1163,1158
14,1203,1203,1077
15,1085,1085,1083
16,1085,1085,1087
17,1105,1105,1076
18,1014,1014,1072
19,962,962,990
20,975,975,1044
21,976,976,891
22,1017,1017,1006
23,986,986,937
24,875,875,966
25,859,859,832
26,807,807,864
27,853,853,819
28,829,829,727
29,806,806,791
30,841,841,832
31,762,762,765
32,766,766,778
33,777,777,735
34,721,721,717
35,659,659,744
36,704,704,605
37,690,690,681
38,649,649,667
39,648,648,645
40,636,636,591
41,619,619,641
42,586,586,608
43,606,606,600
44,558,558,528
45,548,548,563
46,566,566,558
47,538,538,509
48,457,457,538
49,524,524,528
50,481,481,513
51,467,467,413
52,488,488,489
53,492,492,462
54,482,482,460
55,442,442,451
56,453,453,453
57,433,433,432
58,421,421,428
59,438,438,413
60,382,382,423
61,381,381,399
62,410,410,361
63,387,387,399
64,395,395,340
65,352,352,376
66,374,374,372
67,369,369,349
68,339,339,349
69,366,366,352
70,317,317,347
71,303,303,333
72,335,335,324
73,323,323,328
74,322,322,326
75,320,320,309
76,304,304,300
77,306,306,312
78,292,292,298
79,297,297,292
80,285,285,289
81,286,286,295
82,298,298,280
83,278,278,243
84,281,281,276
85,273,273,235
86,258,258,261
87,262,262,268
88,272,272,267
89,264,264,253
90,261,261,248
91,254,254,251
92,242,242,226
93,251,251,247
94,239,239,250
95,240,240,229
96,245,245,224
97,222,222,228
98,241,241,223
99,213,213,219
