,XGB,LGB
0,0.674476,0.674869656563
1,0.659594,0.660165905952
2,0.646406,0.647022724152
3,0.634978,0.635779976845
4,0.624729,0.625516057014
5,0.615598,0.616982877254
6,0.607608,0.608856499195
7,0.600308,0.601556241512
8,0.593343,0.594809651375
9,0.587532,0.589026987553
10,0.581659,0.583214402199
11,0.576622,0.578393280506
12,0.570668,0.573565065861
13,0.564646,0.568407833576
14,0.559303,0.563567698002
15,0.554667,0.558320641518
16,0.550922,0.553859293461
17,0.547644,0.550333499908
18,0.544617,0.547035872936
19,0.540887,0.544189274311
20,0.537353,0.540646135807
21,0.534416,0.537436187267
22,0.531045,0.533978760242
23,0.528574,0.531002044678
24,0.525848,0.528762280941
25,0.522706,0.525871157646
26,0.520431,0.522789001465
27,0.517422,0.520068407059
28,0.515862,0.5183994174
29,0.513502,0.516342699528
30,0.511614,0.514063954353
31,0.508563,0.511277854443
32,0.506515,0.509676814079
33,0.50511,0.507968425751
34,0.502836,0.506028532982
35,0.500721,0.503531515598
36,0.499253,0.501789391041
37,0.497482,0.500198841095
38,0.495668,0.498805940151
39,0.494498,0.497730582952
40,0.492041,0.496124327183
41,0.490368,0.494129151106
42,0.488907,0.491972953081
43,0.487288,0.490210980177
44,0.485422,0.489103585482
45,0.48374,0.487104564905
46,0.482986,0.486112236977
47,0.481479,0.484760314226
48,0.480209,0.482984811068
49,0.479615,0.481442809105
50,0.478768,0.480285793543
51,0.477461,0.479714930058
52,0.475918,0.479088068008
53,0.47469,0.477282911539
54,0.474251,0.475500881672
55,0.472964,0.474463880062
56,0.471595,0.4733735919
57,0.470425,0.471758186817
58,0.469558,0.470608890057
59,0.468592,0.470096409321
60,0.466619,0.468742698431
61,0.465218,0.467666327953
62,0.464339,0.466431558132
63,0.463446,0.465286433697
64,0.46213,0.464230954647
65,0.46115,0.462612301111
66,0.460493,0.461576938629
67,0.459799,0.460768043995
68,0.459453,0.459241092205
69,0.458851,0.457412660122
70,0.457581,0.456417858601
71,0.456758,0.455045282841
72,0.455903,0.453968971968
73,0.454886,0.453056842089
74,0.454409,0.452588230371
75,0.453817,0.452304124832
76,0.453096,0.451448738575
77,0.451896,0.450361639261
78,0.451057,0.448786973953
79,0.449971,0.447349727154
80,0.449363,0.445445358753
81,0.447888,0.44448825717
82,0.445875,0.443458139896
83,0.444491,0.442305475473
84,0.443887,0.441802889109
85,0.443503,0.441012263298
86,0.442136,0.439456701279
87,0.440935,0.4377566576
88,0.440355,0.436171382666
89,0.439505,0.434729605913
90,0.438568,0.433893680573
91,0.437795,0.432952404022
92,0.437204,0.431426167488
93,0.436944,0.430900722742
94,0.436321,0.429944723845
95,0.435308,0.429019808769
96,0.433877,0.428175628185
97,0.433352,0.426693350077
98,0.431933,0.426012843847
99,0.430076,0.425533533096
100,0.429485,0.424889981747
101,0.429156,0.424021363258
102,0.428837,0.423270136118
103,0.427986,0.422124713659
104,0.427059,0.420515716076
105,0.426127,0.419344842434
106,0.424555,0.417864173651
107,0.422645,0.417386084795
108,0.422224,0.416690945625
109,0.421089,0.416133314371
110,0.420788,0.414953172207
111,0.420028,0.413750857115
112,0.419393,0.412369251251
113,0.418915,0.410846024752
114,0.418139,0.410417050123
115,0.417059,0.409807682037
116,0.4167,0.409152984619
117,0.415833,0.408458590508
118,0.41548,0.407109498978
119,0.415039,0.406652092934
120,0.414739,0.406197398901
121,0.414357,0.405653208494
122,0.41327,0.405092954636
123,0.411851,0.404051274061
124,0.410801,0.403353273869
125,0.410183,0.403117537498
126,0.409751,0.402593016624
127,0.40896,0.402082383633
128,0.40856,0.400953441858
129,0.40732,0.400444537401
130,0.406849,0.399895817041
131,0.405888,0.399656414986
132,0.405553,0.398468971252
133,0.405024,0.398103147745
134,0.403669,0.396520972252
135,0.40325,0.396046102047
136,0.40199,0.394568264484
137,0.401699,0.393820375204
138,0.401464,0.393330663443
139,0.401276,0.392157047987
140,0.400323,0.391621589661
141,0.399725,0.391158819199
142,0.39844,0.389946967363
143,0.397645,0.388763874769
144,0.3969,0.387484282255
145,0.396484,0.386955589056
146,0.396216,0.386312127113
147,0.395162,0.385678052902
148,0.395052,0.384768217802
149,0.394163,0.38361659646
150,0.393879,0.3831782341
151,0.393598,0.382744967937
152,0.392733,0.382134109735
153,0.391878,0.381300956011
154,0.390884,0.3804050982
155,0.390609,0.379479974508
156,0.390081,0.378976017237
157,0.389844,0.378021031618
158,0.388986,0.377347677946
159,0.388614,0.376738727093
160,0.388386,0.376275897026
161,0.387672,0.375553071499
162,0.386819,0.374479025602
163,0.385611,0.373414993286
164,0.384761,0.372833430767
165,0.384463,0.372520923615
166,0.384141,0.371297866106
167,0.383289,0.370581299067
168,0.3819,0.36922827363
169,0.380289,0.368175715208
170,0.380024,0.367379784584
171,0.37978,0.366781264544
172,0.379358,0.365535259247
173,0.378705,0.36441129446
174,0.378504,0.363872349262
175,0.378204,0.363721579313
176,0.377467,0.363221019506
177,0.376035,0.362664371729
178,0.375679,0.362149655819
179,0.375076,0.361773312092
180,0.374845,0.361404538155
181,0.3738,0.36089232564
182,0.372791,0.360200971365
183,0.37198,0.359188646078
184,0.371378,0.358473658562
185,0.37011,0.358133375645
186,0.369352,0.35726326704
187,0.368628,0.356376886368
188,0.36757,0.355579078197
189,0.366532,0.354370594025
190,0.366002,0.35351806879
191,0.365787,0.352251052856
192,0.36549,0.351682960987
193,0.365197,0.351295024157
194,0.364127,0.351137965918
195,0.363974,0.350548923016
196,0.363127,0.350100815296
197,0.362846,0.349708378315
198,0.362584,0.349159955978
199,0.361636,0.348745435476
200,0.361,0.348448008299
201,0.360088,0.348058879375
202,0.359922,0.347266972065
203,0.358793,0.346921116114
204,0.358361,0.346219152212
205,0.358073,0.345472574234
206,0.357316,0.344643443823
207,0.356746,0.343673855066
208,0.356436,0.342782765627
209,0.355536,0.341951042414
210,0.355264,0.340880960226
211,0.354996,0.34037694335
212,0.354098,0.339276373386
213,0.353631,0.338391810656
214,0.353099,0.33754748106
215,0.352234,0.336979627609
216,0.351345,0.336400896311
217,0.350689,0.335265427828
218,0.350135,0.335095524788
219,0.349566,0.334285050631
220,0.34927,0.333450585604
221,0.348998,0.332574635744
222,0.348836,0.331496655941
223,0.348342,0.330733060837
224,0.347154,0.330069065094
225,0.346597,0.329086005688
226,0.345955,0.328563451767
227,0.345483,0.327730089426
228,0.344611,0.327194422483
229,0.344087,0.326520591974
230,0.343766,0.325486302376
231,0.343534,0.324395924807
232,0.342993,0.323372721672
233,0.342564,0.32262763381
234,0.341161,0.321892350912
235,0.340405,0.321711927652
236,0.340105,0.321449279785
237,0.33972,0.320527374744
238,0.339084,0.319868057966
239,0.338003,0.318764001131
240,0.337646,0.318155169487
241,0.337281,0.317758977413
242,0.336523,0.316686749458
243,0.335844,0.315952390432
244,0.33566,0.315497547388
245,0.335488,0.315310627222
246,0.334765,0.314763098955
247,0.333582,0.31394341588
248,0.333136,0.313561439514
249,0.332039,0.313398391008
250,0.331772,0.313228130341
251,0.33106,0.312799364328
252,0.330259,0.312612384558
253,0.329645,0.311704605818
254,0.328969,0.311360001564
255,0.327785,0.310637116432
256,0.3274,0.309993863106
257,0.326494,0.309387356043
258,0.325707,0.308407187462
259,0.324832,0.307807028294
260,0.324122,0.307301670313
261,0.323369,0.306801229715
262,0.322995,0.306106477976
263,0.322756,0.30546015501
264,0.322587,0.305019527674
265,0.321923,0.304806888103
266,0.321265,0.304404228926
267,0.320243,0.303897440434
268,0.319298,0.303200721741
269,0.318431,0.302504718304
270,0.317696,0.302093595266
271,0.317104,0.301715552807
272,0.31618,0.300768375397
273,0.315497,0.299938768148
274,0.314787,0.299622148275
275,0.314575,0.299448639154
276,0.31434,0.298512399197
277,0.314178,0.298108130693
278,0.314057,0.297733932734
279,0.313782,0.297229617834
280,0.313421,0.296655088663
281,0.313227,0.295822560787
282,0.312571,0.295138210058
283,0.31238,0.2947717309
284,0.312062,0.294117242098
285,0.311853,0.293690234423
286,0.311462,0.293442040682
287,0.311242,0.293136805296
288,0.310918,0.292317152023
289,0.310413,0.291966438293
290,0.309754,0.291095525026
291,0.308796,0.290435940027
292,0.30825,0.290083676577
293,0.307968,0.289861291647
294,0.307396,0.289155364037
295,0.307276,0.288825541735
296,0.306684,0.288375556469
297,0.306123,0.28828600049
298,0.305789,0.287797600031
299,0.305493,0.287023723125
300,0.30544,0.286757320166
301,0.304654,0.28635892272
302,0.304039,0.285530805588
303,0.303389,0.285013079643
304,0.302613,0.284355998039
305,0.301666,0.283956438303
306,0.300911,0.283010065556
307,0.300049,0.282238572836
308,0.299837,0.281630963087
309,0.299061,0.281442046165
310,0.298605,0.280461013317
311,0.298403,0.279795080423
312,0.297961,0.279267311096
313,0.297593,0.278395742178
314,0.297135,0.277827769518
315,0.296919,0.277126222849
316,0.296101,0.276726156473
317,0.295455,0.276002913713
318,0.294734,0.275352686644
319,0.293949,0.274573713541
320,0.293472,0.274493068457
321,0.293005,0.27411237359
322,0.292403,0.273433744907
323,0.29203,0.273009747267
324,0.291871,0.272509783506
325,0.291764,0.272190958261
326,0.291422,0.27161026001
327,0.29067,0.271002799273
328,0.289946,0.27011218667
329,0.289308,0.269735515118
330,0.288673,0.268955409527
331,0.288404,0.268558263779
332,0.28787,0.26793935895
333,0.287043,0.267702490091
334,0.286474,0.26737216115
335,0.285817,0.266748040915
336,0.285623,0.266198933125
337,0.285495,0.265496104956
338,0.284479,0.265040189028
339,0.283897,0.264281958342
340,0.283317,0.263692587614
341,0.282819,0.263272345066
342,0.281934,0.262769907713
343,0.281847,0.262498289347
344,0.281283,0.262293875217
345,0.280363,0.261568486691
346,0.279789,0.261311084032
347,0.278925,0.261094242334
348,0.278619,0.26031678915
349,0.278366,0.259786128998
350,0.277938,0.259341865778
351,0.277323,0.25896909833
352,0.277027,0.258466899395
353,0.276795,0.258053064346
354,0.276503,0.257420688868
355,0.276262,0.257137537003
356,0.27609,0.256428688765
357,0.275846,0.255884051323
358,0.275273,0.255268990993
359,0.274666,0.254677355289
360,0.27379,0.254266262054
361,0.27352,0.254070281982
362,0.272948,0.253973901272
363,0.272482,0.253663927317
364,0.272193,0.253281325102
365,0.271606,0.252986043692
366,0.27094,0.252460867167
367,0.270737,0.252367913723
368,0.270035,0.252097845078
369,0.269698,0.251979857683
370,0.268832,0.25174471736
371,0.268685,0.251462548971
372,0.268433,0.250738710165
373,0.268274,0.250163078308
374,0.268118,0.249294564128
375,0.267739,0.248894512653
376,0.26743,0.248656600714
377,0.26701,0.248159348965
378,0.266929,0.247993841767
379,0.266613,0.24728924036
380,0.266493,0.246639192104
381,0.265954,0.245913028717
382,0.265309,0.245265930891
383,0.264807,0.244724184275
384,0.26472,0.244044080377
385,0.264157,0.243425726891
386,0.264012,0.242803603411
387,0.263959,0.242182642221
388,0.26369,0.241362974048
389,0.263424,0.241156697273
390,0.263383,0.240688115358
391,0.263158,0.240143075585
392,0.262839,0.23966152966
393,0.262499,0.239293649793
394,0.262243,0.238657310605
395,0.262099,0.238417550921
396,0.26198,0.23785443604
397,0.261864,0.23760907352
398,0.261269,0.237238124013
399,0.260874,0.236682087183
400,0.260286,0.235997334123
401,0.259706,0.235453665257
402,0.259092,0.234751805663
403,0.258655,0.234224751592
404,0.258318,0.233511641622
405,0.257978,0.233057290316
406,0.257833,0.232522621751
407,0.25716,0.231815069914
408,0.256929,0.231413304806
409,0.25647,0.230739936233
410,0.256049,0.230294257402
411,0.255587,0.229701668024
412,0.255087,0.229135066271
413,0.254983,0.228601053357
414,0.254572,0.22850254178
415,0.254181,0.227866366506
416,0.253721,0.227425456047
417,0.253143,0.226903066039
418,0.252591,0.226397424936
419,0.252128,0.225935190916
420,0.251678,0.225478544831
421,0.251112,0.225181758404
422,0.250867,0.225000277162
423,0.250392,0.224827259779
424,0.250092,0.224417731166
425,0.249447,0.224184498191
426,0.249061,0.22399225831
427,0.248792,0.22364667058
428,0.248396,0.223007723689
429,0.247793,0.222342312336
430,0.247438,0.22173205018
431,0.247235,0.22149309516
432,0.247058,0.221002981067
433,0.246382,0.220864340663
434,0.245727,0.220620065928
435,0.245491,0.220320776105
436,0.244927,0.219958364964
437,0.244708,0.219418808818
438,0.2446,0.219027265906
439,0.244178,0.218526035547
440,0.24412,0.218095466495
441,0.243507,0.217614486814
442,0.243096,0.217330262065
443,0.242333,0.216977149248
444,0.241667,0.216347709298
445,0.241118,0.215712890029
446,0.240511,0.215183094144
447,0.239943,0.21480807662
448,0.239373,0.214267969131
449,0.239225,0.213961645961
450,0.238622,0.213781103492
451,0.237748,0.213569685817
452,0.237326,0.213166043162
453,0.236846,0.212595120072
454,0.236316,0.211954727769
455,0.236097,0.211553663015
456,0.235986,0.210897117853
457,0.235687,0.210643172264
458,0.235239,0.210179954767
459,0.23477,0.209799826145
460,0.234184,0.209501579404
461,0.233564,0.208965584636
462,0.233095,0.208477541804
463,0.232999,0.208246320486
464,0.232804,0.207945987582
465,0.232375,0.207595556974
466,0.231921,0.207360997796
467,0.231607,0.207100063562
468,0.231359,0.206973180175
469,0.23091,0.206363409758
470,0.230414,0.205807819963
471,0.230174,0.205438643694
472,0.229869,0.205186709762
473,0.229488,0.204673111439
474,0.229145,0.204237774014
475,0.228699,0.203943401575
476,0.228404,0.203380689025
477,0.227939,0.20286527276
478,0.227754,0.202367350459
479,0.227233,0.202060043812
480,0.22663,0.201486110687
481,0.226229,0.20096988976
482,0.225903,0.20078958571
483,0.22574,0.200493350625
484,0.225388,0.199962764978
485,0.225199,0.199515119195
486,0.224636,0.199279040098
487,0.224125,0.198938414454
488,0.223802,0.19884338975
489,0.223286,0.198704302311
490,0.222819,0.198326542974
491,0.22267,0.198210269213
492,0.221942,0.198087528348
493,0.221501,0.197842761874
494,0.220777,0.197740077972
495,0.220369,0.197638034821
496,0.220229,0.197285309434
497,0.219961,0.196997314692
498,0.219783,0.196485325694
499,0.219418,0.195928484201
