,EQBIN_dw,EQBIN_lg,LGB
f21,0.09656540648724572,0.09656540648724572,0.10105795405001995
f9,0.06308966974299858,0.06308966974299858,0.05960841041204694
f31,0.06248268759364877,0.06248268759364877,0.06946398416479695
f7,0.056900894743798114,0.056900894743798114,0.07039735037158298
f10,0.05580151689385155,0.05580151689385155,0.08252643044757098
f30,0.05417074659806417,0.05417074659806417,0.046611808152163155
f13,0.053904188170518307,0.053904188170518307,0.07458438827036763
f5,0.05192981005782603,0.05192981005782603,0.044906596322004
f17,0.049137950179764245,0.049137950179764245,0.044740769790983875
f20,0.048734007688698844,0.048734007688698844,0.04692175217297372
f4,0.04836174991503725,0.04836174991503725,0.046243521480645484
f18,0.04461084993082789,0.04461084993082789,0.06632276411728646
f1,0.04125182030455805,0.04125182030455805,0.037800150110334496
f19,0.040929821298731274,0.040929821298731274,0.044404963651239866
f12,0.038983633802848174,0.038983633802848174,0.0336547305784869
f15,0.037250885503022434,0.037250885503022434,0.041493476128569656
f23,0.009975291491128179,0.009975291491128179,0.005680106349287226
f0,0.009830522548145698,0.009830522548145698,0.005736823355813875
f28,0.009817546111573401,0.009817546111573401,0.005614988363099265
f27,0.00981730028180147,0.00981730028180147,0.005508231124124335
f24,0.009815011704943795,0.009815011704943795,0.005463357975006344
f16,0.009810532314689377,0.009810532314689377,0.005628173010137288
f14,0.009808470365098666,0.009808470365098666,0.005654412235436436
f2,0.009742365188561069,0.009742365188561069,0.005689045028836084
f11,0.009735865399532079,0.009735865399532079,0.005546699544775196
f8,0.009717215322148944,0.009717215322148944,0.005547012414355652
f3,0.009676784533370135,0.009676784533370135,0.005614246289192042
f22,0.009670142161790558,0.009670142161790558,0.005587049973474308
f26,0.0096459898136853,0.0096459898136853,0.005436955433400471
f25,0.009642771746358608,0.009642771746358608,0.005544441481104354
f29,0.009600235210051808,0.009600235210051808,0.005534690243436306
f6,0.009588316895681478,0.009588316895681478,0.0054747169574475025
