,hist_dw,hist_lg,hist_GPU,GPU,LGB
f3,0.11902452540519833,0.11902452540519833,0.11784237790166675,0.06449208057012942,0.09383582778132159
f29,0.0858512117619108,0.0858512117619108,0.08644118550054797,0.07188388210934404,0.08363158484678945
f16,0.08412926830031803,0.08412926830031803,0.08327297626037661,0.05728462947595466,0.0742109130315702
f24,0.07298805901090735,0.07298805901090735,0.07306944676443977,0.06199234826389664,0.11815681530385745
f8,0.06017302885626748,0.06017302885626748,0.060475696856771934,0.05803187851511707,0.08774374841646856
f9,0.05599801983731376,0.05599801983731376,0.05626853420424416,0.058757469537198154,0.06392445357321996
f31,0.052520962097660585,0.052520962097660585,0.052490016019626454,0.04585836854978735,0.035675095546925446
f12,0.05214985393991839,0.05214985393991839,0.052174162182531056,0.06471698586050652,0.05535172334175875
f6,0.05178907406904572,0.05178907406904572,0.051855744556991844,0.053335172788851214,0.06853749678757227
f2,0.05157587903421679,0.05157587903421679,0.05161136335204137,0.043244996633972986,0.05951330687845147
f17,0.051447670846191056,0.051447670846191056,0.05155627844325666,0.04775730671756249,0.06694471723120587
f22,0.04016418702040105,0.04016418702040105,0.04009355260768485,0.05450123661866066,0.04355404441884258
f1,0.03731683773505947,0.03731683773505947,0.03710725620548891,0.04538510805371185,0.03591508193497673
f13,0.034141995911857875,0.034141995911857875,0.034141073456333805,0.030794191819511093,0.02210149970818424
f26,0.03407212430715545,0.03407212430715545,0.03413882836880466,0.0434224368375564,0.03171982844247216
f4,0.029973715148873432,0.029973715148873432,0.0304869034116803,0.03399551645126865,0.027151575644022555
f19,0.005479591320889633,0.005479591320889633,0.005432762187724757,0.011072978864115153,0.002017264075896785
f18,0.005466242531710159,0.005466242531710159,0.005424040659756334,0.010006218260760107,0.0019989425611255866
f14,0.005463685624883354,0.005463685624883354,0.0054928865584845206,0.008444968286740703,0.002005463583284493
f27,0.005451262292796639,0.005451262292796639,0.005405665610325301,0.011236009385320019,0.0019781420735036966
f30,0.005435822021439689,0.005435822021439689,0.005422132974900844,0.008955023622160593,0.0020232030035347752
f25,0.005434021535096235,0.005434021535096235,0.005515059553188338,0.009989364471011548,0.0020422501432299962
f7,0.0054315514119358,0.0054315514119358,0.005462727651362073,0.013381867638301088,0.0019886211017557985
f28,0.005430724506397653,0.005430724506397653,0.0054262920749223965,0.014664026115023949,0.002026951952874196
f5,0.005427619029319869,0.005427619029319869,0.00539078422796306,0.009123735044751743,0.0020293766332061514
f21,0.005424157398841193,0.005424157398841193,0.0054454221045369035,0.010814075771956201,0.0020070953324603257
f11,0.005386324749519573,0.005386324749519573,0.005457442586527828,0.0098788081672674,0.002000838699147374
f10,0.005380066499757535,0.005380066499757535,0.00546199081778136,0.01174884543843223,0.002015197873873162
f23,0.005372661357459796,0.005372661357459796,0.005370539639812242,0.01419653887449938,0.0019352215287403787
f20,0.0053719744095056254,0.0053719744095056254,0.005429219128872237,0.009493559083305582,0.001999123863744966
f15,0.005369398103356964,0.005369398103356964,0.005431045647438163,0.01035539139720554,0.001991062404440283
f0,0.005358483924794631,0.005358483924794631,0.005406592483916738,0.0011849807761198277,0.001973532281542642
