,XGB,LGB
f25,0.0856437224185,0.117193520547
f27,0.0644538247641,0.0646946250675
f26,0.0568060181131,0.0556995144611
f24,0.0485978562697,0.0583696524136
f5,0.0460795959094,0.0558779024503
f22,0.0430119404921,0.0494337061755
f0,0.0358188245253,0.0446853029126
f21,0.0354670179807,0.039913857353
f3,0.0353296895436,0.0400175197056
f9,0.0339877485239,0.0360593952252
f17,0.0315229173981,0.0351772214078
f1,0.0299949489578,0.0330979061059
f12,0.0297892858863,0.00350734833185
f8,0.0297718308648,0.00469541169236
f19,0.0294712332488,0.0299839404983
f6,0.0293192367775,0.0314568277719
f14,0.0292480738141,0.0297686036379
f13,0.0290826633393,0.031900440615
f10,0.0290290730122,0.0279481263856
f18,0.0287273245587,0.0299846385184
f20,0.0279847474492,0.00221566283636
f4,0.0278098397977,0.0298003724111
f2,0.0276875496554,0.0310344281514
f15,0.0274760630298,0.0284719324634
f23,0.0272442345596,0.0303679635038
f11,0.0272002517545,0.027598086752
f16,0.0270562775355,0.00335959980271
f7,0.0263882098202,0.0276864928026
