,XGB,LGB
f1,0.0500263427132,0.054949325818
f2,0.0463462751212,0.0657094318491
f20,0.0455489571001,0.0419602082591
f19,0.0446928690219,0.0567092542448
f3,0.044516706118,0.0649036530104
f8,0.0439397338929,0.0536513258384
f5,0.0438433777998,0.0562815431329
f16,0.0438024250584,0.0510159752518
f24,0.0422223284239,0.0452180178417
f27,0.0420527430651,0.0412718988592
f26,0.0415905469106,0.0398475528745
f22,0.0414200755421,0.0430559102761
f14,0.0409432997058,0.0361027057029
f0,0.0407859012567,0.0423197374808
f4,0.0402403926657,0.0357357523975
f23,0.0390514128919,0.0339574121755
f10,0.0378620363799,0.0312127357635
f6,0.0371989184846,0.0286229525786
f7,0.036983180263,0.0290942729809
f18,0.0362305830049,0.0257361666136
f11,0.0201876507351,0.0153085179142
f25,0.0201604356282,0.015421897104
f9,0.0201171153992,0.0152651875196
f12,0.0200996494891,0.0152629884504
f21,0.0200892439859,0.0151772312249
f17,0.0200822996863,0.0154743584079
f13,0.0200145866375,0.0154493665403
f15,0.0199509130189,0.0152846198894
