,CPU,EQBIN_dw,EQBIN_lg,GPU,LGB
76,0.425097,0.42042,0.42042,0.422804,0.41933382921827933
77,0.424391,0.419601,0.419601,0.422681,0.4186011655087635
78,0.423885,0.418584,0.418584,0.42179,0.4182744365937281
79,0.42331,0.418198,0.418198,0.421057,0.4178862801576838
80,0.422676,0.417365,0.417365,0.418651,0.41729635193858483
81,0.422457,0.415659,0.415659,0.417797,0.4162426637001901
82,0.421191,0.415234,0.415234,0.416981,0.4146336031989202
83,0.419558,0.413475,0.413475,0.41587,0.4143569058448754
84,0.418376,0.412183,0.412183,0.415709,0.4134261864582262
85,0.416353,0.411927,0.411927,0.414915,0.4130198113478387
86,0.416184,0.40993,0.40993,0.414587,0.41256692025092856
87,0.416047,0.408944,0.408944,0.414275,0.41091519864108134
88,0.414301,0.408057,0.408057,0.412279,0.4105268082702418
89,0.413699,0.407455,0.407455,0.412139,0.41034776147084623
90,0.413267,0.407351,0.407351,0.411846,0.41001345003234013
91,0.412742,0.406525,0.406525,0.411546,0.40947239772620525
92,0.412368,0.406117,0.406117,0.410967,0.4080567843447788
93,0.411716,0.404425,0.404425,0.408989,0.40718461455459437
94,0.411458,0.402722,0.402722,0.407995,0.40706571803541414
95,0.410981,0.40248,0.40248,0.407508,0.406443047428635
96,0.410502,0.40081,0.40081,0.406825,0.405778219250696
97,0.409,0.399318,0.399318,0.406378,0.4038444656202662
98,0.407681,0.398436,0.398436,0.406098,0.4030092141917551
99,0.407397,0.397097,0.397097,0.404271,0.4025797032332364
