,XGB_CPU,LGBM
f25,0.10017162033,0.113028770575
f27,0.0688986657859,0.0672974477722
f26,0.0566004654025,0.0538944731539
f24,0.0497404042899,0.0565513560182
f22,0.0471971397295,0.0515992115696
f5,0.0465318341567,0.0554787128609
f8,0.043720125007,0.00581381671333
f21,0.0381331528607,0.0439791109722
f0,0.0374295035123,0.0471937261389
f20,0.0337002103979,0.00341832532915
f3,0.0332222562838,0.0394970500135
f9,0.0313362230843,0.0379129911593
f12,0.0313320204966,0.00415719667013
f16,0.0304624345498,0.0034790502981
f13,0.0285120130213,0.0340706436993
f23,0.0282193275855,0.0337099073301
f17,0.0274470766205,0.0328163139471
f1,0.0264103613707,0.0318250777338
f6,0.0263966763442,0.0324623219453
f10,0.0251016392685,0.0305641659112
f14,0.0247878759253,0.029430181214
f18,0.0245252627563,0.0292188188274
f11,0.0234954616901,0.0271414645618
f7,0.0234491091626,0.0267461300714
f4,0.0233524772967,0.0269838452048
f2,0.0233318017625,0.0272460655881
f15,0.0232673020568,0.0271595762441
f19,0.023227559252,0.0273242484776
