,XGB_CPU,XGB_GPU,LGBM
0,7100,7004,7186
1,6861,6853,6908
2,6812,6827,6859
3,6761,6783,6831
4,6629,6612,6701
5,6865,6782,6656
6,6555,6456,6566
7,6520,6501,6583
8,6446,6222,6333
9,6539,6392,6537
10,6243,6382,6436
11,5875,6037,6454
12,6039,5737,5836
13,6046,6164,6376
14,5462,5743,5749
15,5779,5800,5367
16,5380,5599,5891
17,5516,4948,5529
18,5382,5044,5154
19,4949,5463,5036
20,4608,5250,5197
21,5332,4873,5320
22,5448,4585,5095
23,4473,4954,5188
24,4884,4770,4682
25,4204,4286,5138
26,4442,4582,4136
27,4487,4590,5123
28,4397,4175,4007
29,4313,4413,4673
30,4205,4737,4585
31,5255,3435,4216
32,4037,4544,4102
33,5108,3933,3789
34,3582,3153,3725
35,4095,4439,3660
36,3814,3192,4210
37,4112,3882,3337
38,3499,5249,2997
39,2951,3141,3557
40,3475,3336,3897
41,3267,2735,2515
42,3525,3318,4693
43,3870,2798,3851
44,2327,2675,2748
45,2900,2615,3307
46,3765,3504,2916
47,3592,2875,3347
48,3449,2446,2653
49,1981,3777,3699
