,XGB,LGB
f15,0.0738635526988,0.0649312643752
f25,0.054764518036,0.0749236216366
f4,0.052928357126,0.0737934322674
f18,0.0527878744966,0.0465549411126
f19,0.0522745097741,0.0512319144322
f9,0.0515433494376,0.0407840693758
f22,0.0514414991467,0.0735410354911
f8,0.051180767074,0.0448191108
f12,0.0506408766782,0.0600800546019
f3,0.0476701172127,0.0443210728958
f27,0.0471677076368,0.0595043489174
f13,0.0465303899193,0.0567938414754
f20,0.0457580255994,0.0492152158007
f21,0.0449373505959,0.0434301181172
f6,0.0445982545057,0.0481037166361
f7,0.0422222004376,0.0340062427426
f10,0.0414103593424,0.035023655408
f14,0.0411586749847,0.0368868261529
f24,0.0404207600008,0.0309230101282
f17,0.0337301693628,0.0246294456501
f26,0.00442180221333,0.000873975260434
f5,0.00421610131346,0.000759132683945
f16,0.0042085018601,0.000850288270033
f0,0.00413322763305,0.000812599816205
f2,0.00407899525636,0.00082392128387
f1,0.00406448318976,0.000747956616609
f11,0.00397684437367,0.000804213476311
f23,0.00387073009417,0.00083097457517
