,XGB,XGB_GPU,LGB
0,0.683301,0.683281,0.683201730251
1,0.674593,0.674574,0.674485743046
2,0.666982,0.666992,0.666741013527
3,0.660376,0.66041,0.660135090351
4,0.653809,0.654104,0.653939247131
5,0.648253,0.648259,0.648038983345
6,0.643075,0.643056,0.642732858658
7,0.63805,0.638205,0.637743711472
8,0.633527,0.633724,0.633403301239
9,0.629173,0.629509,0.629022955894
10,0.624731,0.625464,0.624907433987
11,0.620685,0.621549,0.620995700359
12,0.616772,0.617958,0.617438912392
13,0.613503,0.614454,0.614065527916
14,0.610216,0.611127,0.610891342163
15,0.607297,0.607959,0.607781231403
16,0.604669,0.605144,0.605233669281
17,0.601872,0.602532,0.602525174618
18,0.598931,0.59986,0.600063920021
19,0.596276,0.596837,0.597410619259
20,0.593946,0.594846,0.594521701336
21,0.592134,0.592534,0.592557787895
22,0.589723,0.590355,0.59043854475
23,0.588434,0.587813,0.588802039623
24,0.586373,0.5863,0.586819112301
25,0.584831,0.584301,0.585421562195
26,0.583103,0.582834,0.583839297295
27,0.581311,0.581339,0.581720292568
28,0.579762,0.579737,0.580182135105
29,0.578534,0.578491,0.578826248646
30,0.577699,0.577678,0.577823638916
31,0.576116,0.575733,0.576383411884
32,0.57534,0.574776,0.575125038624
33,0.574363,0.574029,0.574441254139
34,0.573493,0.573138,0.573622405529
35,0.572599,0.572267,0.572851121426
36,0.571431,0.570394,0.570872366428
37,0.570848,0.569521,0.570345401764
38,0.570509,0.568983,0.569859862328
39,0.5693,0.568579,0.56918400526
40,0.568867,0.567885,0.568337023258
41,0.568167,0.566773,0.567525982857
42,0.567343,0.566127,0.56622171402
43,0.565763,0.565049,0.565448105335
44,0.565165,0.564762,0.564881026745
45,0.564255,0.563954,0.563908219337
46,0.56353,0.563332,0.563246667385
47,0.562891,0.562634,0.56237500906
48,0.562066,0.562252,0.561536729336
49,0.561607,0.561833,0.561053335667
50,0.561251,0.561479,0.560266852379
51,0.560874,0.561142,0.559444129467
52,0.559627,0.560375,0.558969557285
53,0.559253,0.56006,0.557613313198
54,0.558271,0.55949,0.557222485542
55,0.558113,0.559167,0.555908441544
56,0.557671,0.558805,0.554537713528
57,0.556876,0.558445,0.553951084614
58,0.555771,0.556813,0.553348898888
59,0.555247,0.555573,0.552313387394
60,0.55489,0.554946,0.5518476367
61,0.554384,0.55454,0.550811171532
62,0.553909,0.553705,0.550275743008
63,0.553295,0.553332,0.54979711771
64,0.553014,0.55276,0.548453688622
65,0.552805,0.552114,0.547367155552
66,0.552596,0.551542,0.547087371349
67,0.552122,0.551166,0.545999467373
68,0.551044,0.550064,0.545617699623
69,0.550777,0.549856,0.544868886471
70,0.550465,0.548834,0.544396102428
71,0.54998,0.548601,0.54341584444
72,0.549386,0.548479,0.542846977711
73,0.549117,0.547964,0.542342305183
74,0.548391,0.547734,0.542115092278
75,0.547385,0.547467,0.541225373745
76,0.54712,0.546958,0.540843963623
77,0.546694,0.546872,0.539745092392
78,0.546345,0.54607,0.539182007313
79,0.54616,0.545976,0.538598060608
80,0.545968,0.54557,0.538113236427
81,0.545565,0.545093,0.537729144096
82,0.544814,0.544827,0.537119686604
83,0.544215,0.544049,0.53655642271
84,0.543804,0.543964,0.535544276237
85,0.543475,0.543871,0.534579336643
86,0.542958,0.543421,0.534063279629
87,0.542815,0.542204,0.533043444157
88,0.542401,0.541959,0.532830417156
89,0.542317,0.541351,0.532187283039
90,0.542263,0.540825,0.531257390976
91,0.541701,0.54018,0.530485749245
92,0.541621,0.540133,0.530209124088
93,0.541462,0.53887,0.529285013676
94,0.541316,0.538285,0.528660416603
95,0.540099,0.537975,0.528247416019
96,0.539994,0.536961,0.527042269707
97,0.538719,0.536778,0.526756644249
98,0.537495,0.536671,0.526400566101
99,0.537105,0.536172,0.525802910328
