,XGB_CPU,LGBM
0,0.845155,0.843834400177
1,0.864571,0.862793982029
2,0.874328,0.87250649929
3,0.880204,0.878134608269
4,0.885613,0.883316099644
5,0.889803,0.888030052185
6,0.893564,0.891886651516
7,0.896963,0.8952267766
8,0.900284,0.898302614689
9,0.903053,0.901145517826
10,0.906034,0.904197394848
11,0.908596,0.906623184681
12,0.911328,0.909494578838
13,0.914288,0.912035822868
14,0.917041,0.91498208046
15,0.919379,0.917502462864
16,0.921662,0.919869303703
17,0.923946,0.922065675259
18,0.9261,0.924067258835
19,0.928195,0.926319658756
20,0.929909,0.928301870823
21,0.931954,0.930059909821
22,0.933638,0.932015955448
23,0.935689,0.93397539854
24,0.937553,0.935988545418
25,0.939424,0.937658965588
26,0.941297,0.939346730709
27,0.943064,0.941174805164
28,0.944547,0.943102896214
29,0.94653,0.945104658604
30,0.94834,0.946587741375
31,0.950144,0.948460698128
32,0.95125,0.950021922588
33,0.952946,0.951710224152
34,0.954133,0.953049182892
35,0.955235,0.954841673374
36,0.956358,0.955248773098
37,0.956999,0.956524789333
38,0.957466,0.957371592522
39,0.958316,0.957834362984
40,0.958752,0.958270967007
41,0.959253,0.959250092506
42,0.960106,0.960347473621
43,0.960537,0.960935175419
44,0.961482,0.961412489414
45,0.962003,0.962069451809
46,0.962288,0.963125169277
47,0.963491,0.963608801365
48,0.963618,0.963924229145
49,0.964403,0.96535640955
50,0.964792,0.966080307961
51,0.965565,0.966600000858
52,0.966437,0.967005133629
53,0.967032,0.967174589634
54,0.967297,0.967548429966
55,0.967629,0.968060851097
56,0.967827,0.968312501907
57,0.96816,0.968655049801
58,0.968582,0.969057559967
59,0.969616,0.969206154346
60,0.969987,0.970165371895
61,0.970784,0.970304489136
62,0.971722,0.97072583437
63,0.972818,0.971020877361
64,0.9732,0.971385717392
65,0.9739,0.972041368484
66,0.974071,0.972276508808
67,0.974445,0.972549498081
68,0.974695,0.972732245922
69,0.974799,0.973059237003
70,0.975177,0.973278820515
71,0.975274,0.973978757858
72,0.975383,0.974778831005
73,0.975488,0.975120544434
74,0.97611,0.975444078445
75,0.976568,0.975957036018
76,0.977169,0.976119160652
77,0.977512,0.976871550083
78,0.978061,0.977093279362
79,0.978141,0.977357506752
80,0.978607,0.977555274963
81,0.978881,0.978052616119
82,0.97898,0.978155553341
83,0.979,0.978386938572
84,0.979258,0.978472292423
85,0.979446,0.9789929986
86,0.979506,0.979385733604
87,0.97965,0.979484081268
88,0.979888,0.979584991932
89,0.980574,0.979748487473
90,0.980991,0.980022192001
91,0.981364,0.980733215809
92,0.981471,0.981003582478
93,0.981549,0.981076002121
94,0.981597,0.981500864029
95,0.981996,0.981571137905
96,0.982106,0.982134461403
97,0.982175,0.982272267342
98,0.982195,0.982579708099
99,0.982402,0.982958078384
100,0.982401,0.983262598515
101,0.982549,0.983373105526
102,0.982744,0.983476877213
103,0.982793,0.983583331108
104,0.983007,0.983849048615
105,0.983086,0.983994662762
106,0.983521,0.984212815762
107,0.98365,0.984553158283
108,0.983656,0.984695732594
109,0.983718,0.984873831272
110,0.983759,0.985275387764
111,0.983991,0.985508322716
112,0.984001,0.98561757803
113,0.984028,0.98592042923
114,0.98409,0.986091017723
115,0.98426,0.986129879951
116,0.984308,0.986313164234
117,0.984332,0.986438512802
118,0.984382,0.986559510231
119,0.984401,0.986860692501
120,0.984698,0.987340033054
121,0.984807,0.987412452698
122,0.984913,0.987497329712
123,0.984964,0.987778007984
124,0.985372,0.987943649292
125,0.985382,0.988209545612
126,0.985447,0.988531708717
127,0.985506,0.988792777061
128,0.985549,0.988902270794
129,0.985596,0.989036977291
130,0.985824,0.989140212536
131,0.986174,0.989206254482
132,0.98623,0.98934417963
133,0.986311,0.989458560944
134,0.986473,0.989807546139
135,0.986565,0.989838063717
136,0.986651,0.99004149437
137,0.986784,0.990189313889
138,0.986903,0.990297853947
139,0.986924,0.990483105183
140,0.986973,0.990539014339
141,0.986977,0.990568935871
142,0.986998,0.990622758865
143,0.987012,0.990854561329
144,0.987187,0.990984320641
145,0.987327,0.991085112095
146,0.987355,0.991533398628
147,0.987383,0.991814136505
148,0.987653,0.992076635361
149,0.987818,0.992346584797
150,0.987842,0.992639362812
151,0.987958,0.992815434933
152,0.988028,0.992962956429
153,0.98826,0.9932513237
154,0.988517,0.993458747864
155,0.988546,0.99362295866
156,0.988728,0.99364823103
157,0.988764,0.993693947792
158,0.988845,0.993871867657
159,0.988934,0.993900835514
160,0.988935,0.993935644627
161,0.988959,0.993958294392
162,0.988999,0.993974685669
163,0.989295,0.99410378933
164,0.989371,0.99418503046
165,0.989401,0.994249939919
166,0.989547,0.994369089603
167,0.98968,0.99449300766
168,0.989709,0.994552075863
169,0.989764,0.994586408138
170,0.989895,0.994638681412
171,0.989949,0.994793176651
172,0.990158,0.99488055706
173,0.990238,0.995134651661
174,0.990269,0.995220303535
175,0.990355,0.995395302773
176,0.990371,0.995585918427
177,0.990546,0.995754420757
178,0.990567,0.995802044868
179,0.990712,0.995832383633
180,0.990871,0.995877087116
181,0.990928,0.995957136154
182,0.990931,0.995987474918
183,0.991045,0.996111094952
184,0.991157,0.996246039867
185,0.99123,0.996387898922
186,0.991251,0.996464014053
187,0.991288,0.996503770351
188,0.991357,0.996584057808
189,0.99139,0.996602058411
190,0.991509,0.996656298637
191,0.9916,0.996730089188
192,0.991682,0.996756613255
193,0.991738,0.996822237968
194,0.991821,0.996883153915
195,0.991909,0.99691003561
196,0.99193,0.996936202049
197,0.99194,0.997078299522
198,0.99207,0.997160077095
199,0.99208,0.997180759907
200,0.992117,0.997220754623
201,0.99214,0.997274875641
202,0.992228,0.997304022312
203,0.992297,0.997406423092
204,0.992538,0.997494280338
205,0.992633,0.997556805611
206,0.992811,0.997630774975
207,0.992826,0.997645199299
208,0.992868,0.997672915459
209,0.992879,0.997688412666
210,0.992965,0.997755408287
211,0.993003,0.997823417187
212,0.993077,0.997905552387
213,0.993287,0.997949182987
214,0.993352,0.998048245907
215,0.993398,0.998078882694
216,0.993403,0.998133838177
217,0.993486,0.998198986053
218,0.993595,0.998241126537
