,hist_dw,hist_lg,hist_GPU,GPU,LGB
f3,0.17735915349437506,0.17735915349437506,0.17740369076215118,0.16544198557995918,0.14767481092226176
f18,0.0761520342714342,0.0761520342714342,0.08193914629628941,0.07699265006914328,0.1275163561504719
f16,0.06899362296259512,0.06899362296259512,0.06491682386965941,0.07685228796984583,0.039063620518275076
f2,0.06369835465048358,0.06369835465048358,0.06469013267083418,0.06274796899342165,0.09275363367363447
f8,0.06354832485285941,0.06354832485285941,0.06182357102182342,0.06454208868376608,0.04684244929767935
f25,0.0586363226315084,0.0586363226315084,0.054087686777077586,0.058317203224144874,0.051027346713708475
f1,0.05820089098590011,0.05820089098590011,0.05768992005592061,0.0625459227429843,0.05169615633872314
f14,0.054094743370359195,0.054094743370359195,0.05529099518214183,0.053382437996314876,0.08109087196301337
f4,0.05300529792936186,0.05300529792936186,0.0508804974441486,0.05197558881041268,0.07513512241466502
f23,0.05140315655276251,0.05140315655276251,0.04653268320287858,0.05040793159452336,0.023445956572398525
f6,0.04942820644837623,0.04942820644837623,0.04885525930081277,0.05201954624238462,0.08077845970990374
f21,0.0482625321090541,0.0482625321090541,0.04702155632192715,0.04182296804324974,0.03450025700854674
f24,0.047626945899888196,0.047626945899888196,0.05683928564737796,0.04753581316964163,0.0338434898489281
f19,0.04664706168800521,0.04664706168800521,0.04260192993175314,0.04596558281413673,0.0440780651164802
f15,0.042423758599575416,0.042423758599575416,0.04431370972995185,0.04663471658732584,0.02547059847227933
f29,0.040432944855743766,0.040432944855743766,0.04511311178525246,0.042732886045268544,0.04508241021313089
f5,5.710985252910594e-05,5.710985252910594e-05,0.0,0.0,0.0
f0,2.953884518848731e-05,2.953884518848731e-05,0.0,0.0,0.0
f17,0.0,0.0,0.0,3.181885619999323e-05,0.0
f13,0.0,0.0,0.0,0.0,2.755252718106575e-07
f20,0.0,0.0,0.0,5.0602577276841686e-05,0.0
f12,0.0,0.0,0.0,0.0,0.0
f22,0.0,0.0,0.0,0.0,1.1954062811284112e-07
f11,0.0,0.0,0.0,0.0,0.0
f10,0.0,0.0,0.0,0.0,0.0
f9,0.0,0.0,0.0,0.0,0.0
f26,0.0,0.0,0.0,0.0,0.0
f27,0.0,0.0,0.0,0.0,0.0
f28,0.0,0.0,0.0,0.0,0.0
f7,0.0,0.0,0.0,0.0,0.0
f30,0.0,0.0,0.0,0.0,0.0
f31,0.0,0.0,0.0,0.0,0.0
