,XGB,LGB
386,31,27
387,20,31
388,10,32
389,26,32
390,16,32
391,16,32
392,15,32
393,32,28
394,32,32
395,31,29
396,19,32
397,32,32
398,31,29
399,32,27
400,32,32
401,32,32
402,28,32
403,32,30
404,24,28
405,31,32
406,27,32
407,32,32
408,29,29
409,19,22
410,19,31
411,28,30
412,22,32
413,30,30
414,18,31
415,32,32
416,32,20
417,28,27
418,19,29
419,29,32
420,28,32
421,30,31
422,28,32
423,28,32
424,15,30
425,23,32
426,31,32
427,28,32
428,32,28
429,27,32
430,31,32
431,19,31
432,27,32
433,27,29
434,10,32
435,24,31
436,24,31
437,28,31
438,29,32
439,26,28
440,32,25
441,27,32
442,30,30
443,28,32
444,21,32
445,28,31
446,25,31
447,32,32
448,29,31
449,29,32
450,32,29
451,32,32
452,26,30
453,10,32
454,32,32
455,10,32
456,24,32
457,26,25
458,19,31
459,23,31
460,31,27
461,16,25
462,29,31
463,20,29
464,30,32
465,22,29
466,31,27
467,26,32
468,25,30
469,19,32
470,32,25
471,30,32
472,19,28
473,29,24
474,31,32
475,16,31
476,29,30
477,10,27
478,17,29
479,32,32
480,31,32
481,32,32
482,26,32
483,23,29
484,28,29
485,30,29
486,32,31
487,26,32
488,23,30
489,27,31
490,32,32
491,31,31
492,26,31
493,32,31
494,32,32
495,17,32
496,15,32
497,17,32
498,30,32
499,32,32
