,XGB,LGB
f15,0.069170800985,0.0591262021946
f22,0.0532317130751,0.0709072943688
f4,0.0530894659351,0.0715537748228
f25,0.0528124360074,0.069750869184
f18,0.0516917167727,0.0466532252262
f19,0.0502552762,0.0517671261568
f12,0.0500771957,0.0615741998729
f8,0.0482525117672,0.0445371201405
f27,0.0478730314214,0.0589921780345
f20,0.0475006797285,0.0500887129667
f3,0.0472701798208,0.0444457304477
f13,0.0471833844817,0.0608152384592
f9,0.0471174620647,0.0384323169643
f6,0.04620741945,0.0490749472113
f21,0.0435594172815,0.0430235325773
f14,0.0423938766401,0.0383356696821
f7,0.0409741356235,0.0346365360314
f24,0.0404168285439,0.0308645017788
f10,0.0395233637021,0.0356037312613
f17,0.0353971590685,0.027158626439
f23,0.00602533286847,0.00155303381365
f26,0.00583455157503,0.00163560475991
f2,0.00581862643493,0.00158444423827
f16,0.0057206270337,0.00160487336673
f1,0.00568344356825,0.00152912341323
f5,0.00564707759039,0.00154763257914
f0,0.00564553234763,0.00157037491316
f11,0.00562675431249,0.00163337909553
