,XGB_CPU,XGB_GPU,LGBM
f13,0.118580797164,0.117791289116,0.0861513509283
f17,0.0639139698757,0.0641214860386,0.0547225445335
f15,0.0612093602599,0.0622804092358,0.073377844916
f25,0.0591028094157,0.0596303511305,0.0463241719323
f19,0.0540010007874,0.0531226515318,0.0608535106417
f1,0.0500698072515,0.0520120726303,0.0480225571785
f23,0.048980191235,0.0477327392553,0.0488975378818
f24,0.0488354897108,0.0482521944012,0.042687583457
f10,0.0467436724048,0.0465418465421,0.0607877217891
f14,0.0441933682351,0.045240891166,0.0472414616016
f9,0.0434852612052,0.042956696888,0.0510737199296
f7,0.0427320146631,0.0428720775029,0.0457946783907
f16,0.0414892780739,0.0421911063286,0.0549241052475
f0,0.0409348428766,0.0412161704537,0.0620210552391
f5,0.0374013761878,0.0371921176585,0.043864240636
f2,0.0372186606845,0.036046600921,0.0330304598191
f11,0.037091231087,0.0374346035119,0.0599856922728
f6,0.0306917989878,0.0303483937207,0.026779275384
f3,0.0306249923557,0.0312311286791,0.0233327351388
f18,0.0253552497545,0.0246682221422,0.018095126007
f27,0.00475335752199,0.00470515001252,0.00148998850306
f26,0.00470785540731,0.00465735996882,0.00157057850276
f20,0.00468674710559,0.00473744183246,0.00155289225953
f8,0.0046801002445,0.004677804265,0.00146833053947
f22,0.0046447776953,0.00457591494292,0.00148371462376
f4,0.00463719363352,0.00461096201304,0.00150136773135
f21,0.00463606581153,0.00457078633765,0.00148777528877
f12,0.00459873036406,0.00458153177313,0.00147797962716
