,XGB_CPU,XGB_GPU,LGBM
0,4805,4513,4748
1,4465,4433,4632
2,4546,4409,4576
3,4357,4146,4773
4,4338,4401,4426
5,4283,4207,4226
6,4090,3795,4311
7,3532,4143,3822
8,3881,3478,4438
9,4133,3958,3503
10,3986,3656,4570
11,3465,4334,4354
12,3408,3786,3469
13,3026,3286,3908
14,3942,3168,3668
15,3512,2555,3603
16,3369,3225,3311
17,3276,2810,2653
18,2689,3382,3291
19,3130,3570,3561
20,3104,2598,3347
21,2846,2793,2671
22,2583,2791,3277
23,2402,2244,2495
24,2430,1726,2487
25,2302,2186,2844
26,1605,2045,2263
27,1909,1812,1957
28,2203,1692,1559
29,1907,1467,2452
30,2563,1524,1443
31,1522,2192,1320
32,976,813,2655
33,1242,948,1868
34,1035,811,2021
35,1718,1095,1575
36,2567,709,1839
37,1165,922,1293
38,797,1153,1558
39,510,934,925
40,912,691,937
41,957,360,1119
42,2214,1048,1240
43,799,413,1069
44,530,383,855
45,297,1296,1063
46,777,1415,2868
47,580,675,756
48,740,332,871
49,426,971,835
