,EQBIN_dw,EQBIN_lg,LGB
0,570,570,545
1,574,574,554
2,682,682,552
3,596,596,668
4,542,542,545
5,527,527,553
6,567,567,511
7,578,578,601
8,526,526,550
9,683,683,557
10,543,543,546
11,529,529,521
12,541,541,597
13,470,470,414
14,484,484,505
15,537,537,486
16,499,499,606
17,568,568,476
18,423,423,444
19,400,400,444
20,444,444,440
21,386,386,383
22,530,530,444
23,368,368,586
24,595,595,430
25,465,465,570
26,293,293,450
27,661,661,323
28,458,458,388
29,338,338,447
30,565,565,308
31,273,273,465
32,306,306,342
33,569,569,560
34,210,210,313
35,417,417,231
36,445,445,431
37,486,486,172
38,245,245,354
39,414,414,199
40,418,418,321
41,227,227,378
42,174,174,345
43,344,344,375
44,458,458,313
45,595,595,245
46,356,356,399
47,410,410,526
48,447,447,182
49,180,180,412
50,334,334,535
51,342,342,184
52,263,263,427
53,191,191,348
54,270,270,262
55,312,312,247
56,397,397,375
57,392,392,164
58,138,138,245
59,394,394,300
60,460,460,340
61,308,308,325
62,386,386,308
63,517,517,431
64,478,478,307
65,635,635,445
66,215,215,313
67,528,528,238
68,156,156,500
69,401,401,350
70,168,168,553
71,311,311,199
72,400,400,241
73,581,581,567
74,112,112,341
75,250,250,441
76,167,167,411
77,233,233,407
78,326,326,472
79,466,466,101
80,457,457,321
81,259,259,216
82,533,533,362
83,192,192,187
84,326,326,130
85,154,154,419
86,208,208,405
87,134,134,269
88,249,249,545
89,180,180,274
90,169,169,158
91,328,328,270
92,255,255,350
93,182,182,351
94,433,433,290
95,160,160,518
96,470,470,417
97,226,226,517
98,286,286,375
99,595,595,318
100,402,402,464
101,257,257,317
102,281,281,163
103,484,484,486
104,198,198,345
105,243,243,441
106,172,172,314
107,316,316,371
108,505,505,141
109,168,168,160
110,516,516,311
111,401,401,286
112,282,282,121
113,231,231,273
114,254,254,136
115,111,111,118
116,182,182,118
117,151,151,406
118,281,281,371
119,285,285,479
120,260,260,191
121,236,236,106
122,347,347,303
123,282,282,415
124,233,233,362
125,517,517,236
126,448,448,375
127,327,327,387
128,379,379,296
129,419,419,257
130,469,469,117
131,242,242,210
132,238,238,90
133,245,245,231
134,194,194,361
135,372,372,318
136,203,203,148
137,157,157,310
138,364,364,100
139,256,256,203
140,194,194,273
141,278,278,379
142,335,335,280
143,314,314,273
144,315,315,389
145,202,202,453
146,308,308,225
147,300,300,326
148,487,487,290
149,139,139,417
150,396,396,301
151,383,383,291
152,426,426,365
153,235,235,215
154,402,402,272
155,262,262,188
156,210,210,264
157,274,274,322
158,220,220,342
159,337,337,211
160,610,610,218
161,160,160,543
162,176,176,233
163,338,338,494
164,181,181,302
165,301,301,281
166,129,129,353
167,456,456,377
168,379,379,256
169,248,248,364
170,255,255,402
171,209,209,170
172,149,149,405
173,368,368,380
174,394,394,114
175,184,184,169
176,245,245,243
177,292,292,150
178,218,218,235
179,280,280,412
180,345,345,434
181,330,330,214
182,288,288,250
183,278,278,511
184,288,288,314
185,232,232,273
186,142,142,107
187,327,327,138
188,178,178,208
189,510,510,344
190,158,158,144
191,182,182,293
192,618,618,441
193,200,200,277
194,179,179,251
195,289,289,160
196,266,266,152
197,317,317,324
198,367,367,309
199,234,234,208
