,hist_dw,hist_lg,hist_GPU,GPU,LGB
0,32,32,32,32,32
1,31,31,32,32,31
2,32,32,32,32,32
3,31,31,31,32,32
4,32,32,32,32,32
5,32,32,32,32,31
6,31,31,32,32,32
7,32,32,32,32,32
8,31,31,32,32,32
9,32,32,31,32,32
10,32,32,32,32,32
11,32,32,28,32,32
12,31,31,32,32,30
13,31,31,31,32,32
14,28,28,32,32,32
15,32,32,31,32,32
16,32,32,29,32,30
17,31,31,31,32,31
18,31,31,32,32,32
19,32,32,32,32,32
20,29,29,32,32,30
21,32,32,32,32,32
22,31,31,31,32,32
23,32,32,32,32,32
24,30,30,31,32,28
25,31,31,31,32,32
26,32,32,28,32,30
27,28,28,30,32,32
28,32,32,32,32,31
29,32,32,31,32,29
30,32,32,32,32,31
31,28,28,31,32,29
32,31,31,32,32,32
33,31,31,29,32,29
34,30,30,32,32,30
35,32,32,26,32,27
36,31,31,32,32,32
37,32,32,26,32,31
38,32,32,28,32,28
39,26,26,31,32,31
40,32,32,25,32,31
41,30,30,30,32,30
42,28,28,27,27,31
43,32,32,30,32,30
44,26,26,32,32,18
45,28,28,32,32,30
46,28,28,31,32,26
47,30,30,32,32,32
48,32,32,30,32,32
49,32,32,26,32,32
50,32,32,32,31,32
51,30,30,32,27,27
52,18,18,25,32,32
53,32,32,31,32,28
54,32,32,23,32,25
55,32,32,32,32,31
56,31,31,28,32,32
57,32,32,26,32,31
58,30,30,32,32,28
59,28,28,24,29,28
60,18,18,31,32,32
61,32,32,25,32,31
62,19,19,32,32,19
63,32,32,27,28,31
64,32,32,25,27,31
65,32,32,31,32,32
66,18,18,31,32,27
67,21,21,28,30,18
68,31,31,27,32,27
69,30,30,17,29,30
70,31,31,31,32,32
71,25,25,27,31,20
72,19,19,19,29,31
73,28,28,30,32,32
74,19,19,28,32,26
75,30,30,30,32,31
76,26,26,25,32,32
77,19,19,32,32,32
78,25,25,29,32,32
79,19,19,20,30,15
80,31,31,30,32,28
81,32,32,24,32,23
82,27,27,22,32,19
83,26,26,22,24,30
84,19,19,31,32,18
85,29,29,29,28,31
86,27,27,32,31,24
87,32,32,32,31,32
88,32,32,19,27,29
89,31,31,31,32,19
90,25,25,28,31,32
91,23,23,32,32,19
92,24,24,18,28,25
93,31,31,31,32,32
94,17,17,23,30,21
95,29,29,30,30,23
96,32,32,19,31,22
97,20,20,32,32,30
98,30,30,20,27,28
99,23,23,31,29,21
