,XGB,LGB
f25,0.169273013567,0.241048074878
f27,0.108990035988,0.120431241017
f26,0.0782222134846,0.0839423183116
f22,0.0685248965868,0.0712336252277
f24,0.0648053333834,0.0777557417558
f5,0.0629601864002,0.0802181822539
f8,0.0489188108452,0.0122989086313
f21,0.0409207363406,0.0455718900831
f20,0.0405991636573,0.00419247493946
f0,0.0380551631018,0.0521918123451
f16,0.0335834030641,0.00337059317046
f3,0.0315328473073,0.0329371616842
f12,0.0314726219148,0.00546055235211
f9,0.0272756945982,0.0309135559207
f23,0.0203976327001,0.0180915654668
f13,0.0184203326451,0.0177446384728
f1,0.0167448746458,0.0155209418377
f6,0.0156052797683,0.0171571870523
f17,0.0155118821211,0.013775947921
f10,0.0121679325858,0.0119569302471
f14,0.0107454286758,0.00938948840261
f18,0.0096334415151,0.00812292560319
f7,0.00656356359167,0.00507593740031
f2,0.00631126299504,0.00488615278014
f11,0.00616249712739,0.00450666158152
f4,0.00578018696317,0.00404287836038
f15,0.00550966710974,0.00431127673375
f19,0.00531189731704,0.0038513355699
